Lab,Num,gGSP,file,Metric,Target,Type,MetricName,MetricIsRMSD,MetricIsTM,label,rank_gGSP,rank_Metric,delta_rank_signed,delta_rank_abs
ts128,4,0.526,TS128_4,19.802,CR1108,Ribozyme,RMSD,True,False,ts128_4,89.0,106.0,-17.0,17.0
ts128,5,0.522,TS128_5,14.163,CR1108,Ribozyme,RMSD,True,False,ts128_5,94.0,63.0,31.0,31.0
ts131,1,0.311,TS131_1,57.158,CR1108,Ribozyme,RMSD,True,False,ts131_1,156.0,159.0,-3.0,3.0
ts131,2,0.319,TS131_2,51.676,CR1108,Ribozyme,RMSD,True,False,ts131_2,155.0,157.0,-2.0,2.0
ts131,3,0.334,TS131_3,44.81,CR1108,Ribozyme,RMSD,True,False,ts131_3,151.0,155.0,-4.0,4.0
ts131,4,0.323,TS131_4,36.925,CR1108,Ribozyme,RMSD,True,False,ts131_4,154.0,154.0,0.0,0.0
ts131,5,0.342,TS131_5,49.664,CR1108,Ribozyme,RMSD,True,False,ts131_5,148.0,156.0,-8.0,8.0
ts147,1,0.534,TS147_1,19.997,CR1108,Ribozyme,RMSD,True,False,ts147_1,84.0,109.0,-25.0,25.0
ts147,2,0.549,TS147_2,15.622,CR1108,Ribozyme,RMSD,True,False,ts147_2,75.0,68.0,7.0,7.0
ts147,3,0.557,TS147_3,18.77,CR1108,Ribozyme,RMSD,True,False,ts147_3,70.0,97.0,-27.0,27.0
ts147,4,0.542,TS147_4,16.334,CR1108,Ribozyme,RMSD,True,False,ts147_4,81.0,79.0,2.0,2.0
ts147,5,0.554,TS147_5,17.676,CR1108,Ribozyme,RMSD,True,False,ts147_5,72.0,89.0,-17.0,17.0
ts163,1,0.606,TS163_1,7.496,CR1108,Ribozyme,RMSD,True,False,ts163_1,49.0,42.0,7.0,7.0
ts227,1,0.549,TS227_1,16.788,CR1108,Ribozyme,RMSD,True,False,ts227_1,75.0,81.0,-6.0,6.0
ts227,2,0.525,TS227_2,25.04,CR1108,Ribozyme,RMSD,True,False,ts227_2,91.0,140.0,-49.0,49.0
ts227,3,0.555,TS227_3,18.507,CR1108,Ribozyme,RMSD,True,False,ts227_3,71.0,95.0,-24.0,24.0
ts227,4,0.545,TS227_4,17.198,CR1108,Ribozyme,RMSD,True,False,ts227_4,79.0,84.0,-5.0,5.0
ts227,5,0.544,TS227_5,17.859,CR1108,Ribozyme,RMSD,True,False,ts227_5,80.0,92.0,-12.0,12.0
ts229,1,0.567,TS229_1,8.615,CR1108,Ribozyme,RMSD,True,False,ts229_1,61.0,47.0,14.0,14.0
ts229,2,0.567,TS229_2,8.615,CR1108,Ribozyme,RMSD,True,False,ts229_2,61.0,47.0,14.0,14.0
ts229,3,0.567,TS229_3,8.615,CR1108,Ribozyme,RMSD,True,False,ts229_3,61.0,47.0,14.0,14.0
ts229,4,0.567,TS229_4,8.615,CR1108,Ribozyme,RMSD,True,False,ts229_4,61.0,47.0,14.0,14.0
ts229,5,0.567,TS229_5,8.615,CR1108,Ribozyme,RMSD,True,False,ts229_5,61.0,47.0,14.0,14.0
ts232,1,0.738,TS232_1,5.323,CR1108,Ribozyme,RMSD,True,False,ts232_1,7.0,13.0,-6.0,6.0
ts232,2,0.756,TS232_2,4.631,CR1108,Ribozyme,RMSD,True,False,ts232_2,1.0,2.0,-1.0,1.0
ts232,3,0.755,TS232_3,6.225,CR1108,Ribozyme,RMSD,True,False,ts232_3,2.0,28.0,-26.0,26.0
ts232,4,0.749,TS232_4,4.493,CR1108,Ribozyme,RMSD,True,False,ts232_4,3.0,1.0,2.0,2.0
ts232,5,0.747,TS232_5,4.94,CR1108,Ribozyme,RMSD,True,False,ts232_5,4.0,6.0,-2.0,2.0
ts235,1,0.467,TS235_1,33.2,CR1108,Ribozyme,RMSD,True,False,ts235_1,117.0,153.0,-36.0,36.0
ts235,2,0.421,TS235_2,19.308,CR1108,Ribozyme,RMSD,True,False,ts235_2,135.0,103.0,32.0,32.0
ts235,3,0.487,TS235_3,19.16,CR1108,Ribozyme,RMSD,True,False,ts235_3,111.0,101.0,10.0,10.0
ts235,4,0.478,TS235_4,23.02,CR1108,Ribozyme,RMSD,True,False,ts235_4,114.0,131.0,-17.0,17.0
ts235,5,0.475,TS235_5,20.12,CR1108,Ribozyme,RMSD,True,False,ts235_5,115.0,110.0,5.0,5.0
ts238,1,0.661,TS238_1,9.414,CR1108,Ribozyme,RMSD,True,False,ts238_1,22.0,55.0,-33.0,33.0
ts245,1,0.399,TS245_1,22.1,CR1108,Ribozyme,RMSD,True,False,ts245_1,139.0,127.0,12.0,12.0
ts248,1,0.441,TS248_1,28.448,CR1108,Ribozyme,RMSD,True,False,ts248_1,123.0,144.0,-21.0,21.0
ts248,2,0.435,TS248_2,32.745,CR1108,Ribozyme,RMSD,True,False,ts248_2,131.0,152.0,-21.0,21.0
ts248,3,0.433,TS248_3,32.045,CR1108,Ribozyme,RMSD,True,False,ts248_3,132.0,151.0,-19.0,19.0
ts248,4,0.432,TS248_4,30.491,CR1108,Ribozyme,RMSD,True,False,ts248_4,133.0,150.0,-17.0,17.0
ts248,5,0.511,TS248_5,18.163,CR1108,Ribozyme,RMSD,True,False,ts248_5,102.0,93.0,9.0,9.0
ts285,1,0.452,TS285_1,20.979,CR1108,Ribozyme,RMSD,True,False,ts285_1,119.0,120.0,-1.0,1.0
ts285,2,0.442,TS285_2,22.086,CR1108,Ribozyme,RMSD,True,False,ts285_2,121.0,125.0,-4.0,4.0
ts285,3,0.44,TS285_3,20.37,CR1108,Ribozyme,RMSD,True,False,ts285_3,127.0,114.0,13.0,13.0
ts285,4,0.441,TS285_4,20.562,CR1108,Ribozyme,RMSD,True,False,ts285_4,123.0,115.0,8.0,8.0
ts285,5,0.441,TS285_5,20.942,CR1108,Ribozyme,RMSD,True,False,ts285_5,123.0,119.0,4.0,4.0
ts287,1,0.725,TS287_1,6.023,CR1108,Ribozyme,RMSD,True,False,ts287_1,10.0,26.0,-16.0,16.0
ts287,2,0.717,TS287_2,5.879,CR1108,Ribozyme,RMSD,True,False,ts287_2,16.0,20.0,-4.0,4.0
ts287,3,0.579,TS287_3,16.227,CR1108,Ribozyme,RMSD,True,False,ts287_3,57.0,77.0,-20.0,20.0
ts287,4,0.72,TS287_4,5.945,CR1108,Ribozyme,RMSD,True,False,ts287_4,14.0,22.0,-8.0,8.0
ts287,5,0.581,TS287_5,15.341,CR1108,Ribozyme,RMSD,True,False,ts287_5,54.0,67.0,-13.0,13.0
ts385,1,0.39,TS385_1,22.113,CR1108,Ribozyme,RMSD,True,False,ts385_1,142.0,128.0,14.0,14.0
ts385,2,0.396,TS385_2,20.998,CR1108,Ribozyme,RMSD,True,False,ts385_2,140.0,121.0,19.0,19.0
ts385,3,0.358,TS385_3,20.222,CR1108,Ribozyme,RMSD,True,False,ts385_3,145.0,113.0,32.0,32.0
ts385,4,0.427,TS385_4,20.168,CR1108,Ribozyme,RMSD,True,False,ts385_4,134.0,111.0,23.0,23.0
ts385,5,0.346,TS385_5,22.338,CR1108,Ribozyme,RMSD,True,False,ts385_5,147.0,129.0,18.0,18.0
ts416,1,0.662,TS416_1,5.435,CR1108,Ribozyme,RMSD,True,False,ts416_1,21.0,14.0,7.0,7.0
ts416,2,0.663,TS416_2,4.924,CR1108,Ribozyme,RMSD,True,False,ts416_2,20.0,5.0,15.0,15.0
ts416,3,0.681,TS416_3,4.802,CR1108,Ribozyme,RMSD,True,False,ts416_3,18.0,3.0,15.0,15.0
ts416,4,0.691,TS416_4,4.91,CR1108,Ribozyme,RMSD,True,False,ts416_4,17.0,4.0,13.0,13.0
ts416,5,0.649,TS416_5,6.592,CR1108,Ribozyme,RMSD,True,False,ts416_5,29.0,37.0,-8.0,8.0
ts434,1,0.529,TS434_1,24.108,CR1108,Ribozyme,RMSD,True,False,ts434_1,86.0,134.0,-48.0,48.0
ts434,2,0.536,TS434_2,24.644,CR1108,Ribozyme,RMSD,True,False,ts434_2,83.0,139.0,-56.0,56.0
ts434,3,0.549,TS434_3,17.767,CR1108,Ribozyme,RMSD,True,False,ts434_3,75.0,90.0,-15.0,15.0
ts434,4,0.524,TS434_4,24.609,CR1108,Ribozyme,RMSD,True,False,ts434_4,92.0,138.0,-46.0,46.0
ts434,5,0.54,TS434_5,22.943,CR1108,Ribozyme,RMSD,True,False,ts434_5,82.0,130.0,-48.0,48.0
ts439,1,0.517,TS439_1,14.638,CR1108,Ribozyme,RMSD,True,False,ts439_1,98.0,65.0,33.0,33.0
ts439,2,0.515,TS439_2,17.822,CR1108,Ribozyme,RMSD,True,False,ts439_2,99.0,91.0,8.0,8.0
ts439,3,0.514,TS439_3,15.653,CR1108,Ribozyme,RMSD,True,False,ts439_3,101.0,69.0,32.0,32.0
ts439,4,0.421,TS439_4,25.435,CR1108,Ribozyme,RMSD,True,False,ts439_4,135.0,142.0,-7.0,7.0
ts439,5,0.421,TS439_5,22.096,CR1108,Ribozyme,RMSD,True,False,ts439_5,135.0,126.0,9.0,9.0
ts470,1,0.658,TS470_1,5.232,CR1108,Ribozyme,RMSD,True,False,ts470_1,27.0,9.0,18.0,18.0
ts470,2,0.646,TS470_2,5.251,CR1108,Ribozyme,RMSD,True,False,ts470_2,31.0,11.0,20.0,20.0
ts470,3,0.646,TS470_3,5.629,CR1108,Ribozyme,RMSD,True,False,ts470_3,31.0,17.0,14.0,14.0
ts470,4,0.659,TS470_4,4.953,CR1108,Ribozyme,RMSD,True,False,ts470_4,25.0,7.0,18.0,18.0
ts470,5,0.599,TS470_5,9.351,CR1108,Ribozyme,RMSD,True,False,ts470_5,50.0,53.0,-3.0,3.0
ts489,1,0.658,TS489_1,5.232,CR1108,Ribozyme,RMSD,True,False,ts489_1,27.0,9.0,18.0,18.0
ts489,2,0.646,TS489_2,5.251,CR1108,Ribozyme,RMSD,True,False,ts489_2,31.0,11.0,20.0,20.0
ts489,3,0.646,TS489_3,5.629,CR1108,Ribozyme,RMSD,True,False,ts489_3,31.0,17.0,14.0,14.0
ts489,4,0.659,TS489_4,4.953,CR1108,Ribozyme,RMSD,True,False,ts489_4,25.0,7.0,18.0,18.0
ts489,5,0.599,TS489_5,9.351,CR1108,Ribozyme,RMSD,True,False,ts489_5,50.0,53.0,-3.0,3.0
tsr01,1,0.727,TSR01_1,6.127,CR1108,Ribozyme,RMSD,True,False,tsr01_1,9.0,27.0,-18.0,18.0
tsr01,10,0.583,TSR01_10,15.781,CR1108,Ribozyme,RMSD,True,False,tsr01_10,53.0,70.0,-17.0,17.0
tsr01,2,0.719,TSR01_2,5.981,CR1108,Ribozyme,RMSD,True,False,tsr01_2,15.0,23.0,-8.0,8.0
tsr01,3,0.577,TSR01_3,16.83,CR1108,Ribozyme,RMSD,True,False,tsr01_3,58.0,82.0,-24.0,24.0
tsr01,4,0.728,TSR01_4,6.014,CR1108,Ribozyme,RMSD,True,False,tsr01_4,8.0,24.0,-16.0,16.0
tsr01,5,0.722,TSR01_5,5.871,CR1108,Ribozyme,RMSD,True,False,tsr01_5,12.0,19.0,-7.0,7.0
tsr01,6,0.581,TSR01_6,16.222,CR1108,Ribozyme,RMSD,True,False,tsr01_6,54.0,76.0,-22.0,22.0
tsr01,7,0.722,TSR01_7,5.937,CR1108,Ribozyme,RMSD,True,False,tsr01_7,12.0,21.0,-9.0,9.0
tsr01,8,0.58,TSR01_8,14.865,CR1108,Ribozyme,RMSD,True,False,tsr01_8,56.0,66.0,-10.0,10.0
tsr01,9,0.725,TSR01_9,6.019,CR1108,Ribozyme,RMSD,True,False,tsr01_9,10.0,25.0,-15.0,15.0
tsr02,1,0.297,TSR02_1,29.904,CR1108,Ribozyme,RMSD,True,False,tsr02_1,157.0,149.0,8.0,8.0
tsr02,10,0.332,TSR02_10,24.39,CR1108,Ribozyme,RMSD,True,False,tsr02_10,152.0,135.0,17.0,17.0
tsr02,2,0.336,TSR02_2,24.426,CR1108,Ribozyme,RMSD,True,False,tsr02_2,150.0,136.0,14.0,14.0
tsr02,3,0.338,TSR02_3,28.942,CR1108,Ribozyme,RMSD,True,False,tsr02_3,149.0,146.0,3.0,3.0
tsr02,4,0.331,TSR02_4,28.925,CR1108,Ribozyme,RMSD,True,False,tsr02_4,153.0,145.0,8.0,8.0
tsr02,5,0.416,TSR02_5,21.798,CR1108,Ribozyme,RMSD,True,False,tsr02_5,138.0,124.0,14.0,14.0
tsr02,6,0.396,TSR02_6,19.746,CR1108,Ribozyme,RMSD,True,False,tsr02_6,140.0,105.0,35.0,35.0
tsr02,7,0.294,TSR02_7,29.882,CR1108,Ribozyme,RMSD,True,False,tsr02_7,158.0,148.0,10.0,10.0
tsr02,8,0.621,TSR02_8,11.323,CR1108,Ribozyme,RMSD,True,False,tsr02_8,48.0,56.0,-8.0,8.0
tsr02,9,0.382,TSR02_9,25.825,CR1108,Ribozyme,RMSD,True,False,tsr02_9,144.0,143.0,1.0,1.0
tsr03,1,0.492,TSR03_1,19.168,CR1108,Ribozyme,RMSD,True,False,tsr03_1,109.0,102.0,7.0,7.0
tsr03,2,0.489,TSR03_2,20.575,CR1108,Ribozyme,RMSD,True,False,tsr03_2,110.0,116.0,-6.0,6.0
tsr03,3,0.494,TSR03_3,20.639,CR1108,Ribozyme,RMSD,True,False,tsr03_3,108.0,117.0,-9.0,9.0
tsr03,4,0.496,TSR03_4,19.967,CR1108,Ribozyme,RMSD,True,False,tsr03_4,107.0,108.0,-1.0,1.0
tsr03,5,0.508,TSR03_5,21.524,CR1108,Ribozyme,RMSD,True,False,tsr03_5,104.0,123.0,-19.0,19.0
tsr04,1,0.63,TSR04_1,15.94,CR1108,Ribozyme,RMSD,True,False,tsr04_1,44.0,71.0,-27.0,27.0
tsr04,2,0.551,TSR04_2,17.564,CR1108,Ribozyme,RMSD,True,False,tsr04_2,73.0,86.0,-13.0,13.0
tsr04,3,0.744,TSR04_3,5.48,CR1108,Ribozyme,RMSD,True,False,tsr04_3,5.0,15.0,-10.0,10.0
tsr04,4,0.526,TSR04_4,19.802,CR1108,Ribozyme,RMSD,True,False,tsr04_4,89.0,106.0,-17.0,17.0
tsr04,5,0.522,TSR04_5,14.163,CR1108,Ribozyme,RMSD,True,False,tsr04_5,94.0,63.0,31.0,31.0
tsr05,1,0.473,TSR05_1,17.665,CR1108,Ribozyme,RMSD,True,False,tsr05_1,116.0,88.0,28.0,28.0
tsr05,2,0.44,TSR05_2,19.575,CR1108,Ribozyme,RMSD,True,False,tsr05_2,127.0,104.0,23.0,23.0
tsr05,3,0.439,TSR05_3,15.999,CR1108,Ribozyme,RMSD,True,False,tsr05_3,129.0,73.0,56.0,56.0
tsr05,4,0.438,TSR05_4,18.515,CR1108,Ribozyme,RMSD,True,False,tsr05_4,130.0,96.0,34.0,34.0
tsr06,1,0.66,TSR06_1,8.372,CR1108,Ribozyme,RMSD,True,False,tsr06_1,23.0,46.0,-23.0,23.0
tsr06,2,0.64,TSR06_2,8.038,CR1108,Ribozyme,RMSD,True,False,tsr06_2,40.0,45.0,-5.0,5.0
tsr06,3,0.646,TSR06_3,9.121,CR1108,Ribozyme,RMSD,True,False,tsr06_3,31.0,52.0,-21.0,21.0
tsr06,4,0.664,TSR06_4,6.778,CR1108,Ribozyme,RMSD,True,False,tsr06_4,19.0,40.0,-21.0,21.0
tsr06,5,0.627,TSR06_5,7.475,CR1108,Ribozyme,RMSD,True,False,tsr06_5,47.0,41.0,6.0,6.0
tsr07,1,0.524,TSR07_1,18.874,CR1108,Ribozyme,RMSD,True,False,tsr07_1,92.0,98.0,-6.0,6.0
tsr07,2,0.528,TSR07_2,20.869,CR1108,Ribozyme,RMSD,True,False,tsr07_2,88.0,118.0,-30.0,30.0
tsr07,3,0.504,TSR07_3,18.319,CR1108,Ribozyme,RMSD,True,False,tsr07_3,106.0,94.0,12.0,12.0
tsr07,4,0.511,TSR07_4,19.06,CR1108,Ribozyme,RMSD,True,False,tsr07_4,102.0,100.0,2.0,2.0
tsr07,5,0.529,TSR07_5,20.181,CR1108,Ribozyme,RMSD,True,False,tsr07_5,86.0,112.0,-26.0,26.0
tsr08,1,0.565,TSR08_1,13.198,CR1108,Ribozyme,RMSD,True,False,tsr08_1,68.0,61.0,7.0,7.0
tsr08,2,0.567,TSR08_2,12.442,CR1108,Ribozyme,RMSD,True,False,tsr08_2,61.0,59.0,2.0,2.0
tsr08,3,0.577,TSR08_3,12.098,CR1108,Ribozyme,RMSD,True,False,tsr08_3,58.0,57.0,1.0,1.0
tsr08,4,0.521,TSR08_4,7.918,CR1108,Ribozyme,RMSD,True,False,tsr08_4,96.0,43.0,53.0,53.0
ts029,1,0.491,TS029_1,21.462,CR1116,Viral element,RMSD,True,False,ts029_1,100.0,99.0,1.0,1.0
ts029,2,0.245,TS029_2,41.515,CR1116,Viral element,RMSD,True,False,ts029_2,139.0,135.0,4.0,4.0
ts029,3,0.249,TS029_3,42.499,CR1116,Viral element,RMSD,True,False,ts029_3,138.0,136.0,2.0,2.0
ts035,1,0.45,TS035_1,26.512,CR1116,Viral element,RMSD,True,False,ts035_1,111.0,115.0,-4.0,4.0
ts035,2,0.458,TS035_2,22.317,CR1116,Viral element,RMSD,True,False,ts035_2,108.0,103.0,5.0,5.0
ts035,3,0.49,TS035_3,23.955,CR1116,Viral element,RMSD,True,False,ts035_3,101.0,110.0,-9.0,9.0
ts035,4,0.522,TS035_4,23.603,CR1116,Viral element,RMSD,True,False,ts035_4,93.0,109.0,-16.0,16.0
ts035,5,0.473,TS035_5,25.334,CR1116,Viral element,RMSD,True,False,ts035_5,104.0,114.0,-10.0,10.0
ts054,1,0.562,TS054_1,15.563,CR1116,Viral element,RMSD,True,False,ts054_1,69.0,49.0,20.0,20.0
ts054,2,0.555,TS054_2,16.49,CR1116,Viral element,RMSD,True,False,ts054_2,74.0,64.0,10.0,10.0
ts054,3,0.554,TS054_3,21.364,CR1116,Viral element,RMSD,True,False,ts054_3,76.0,98.0,-22.0,22.0
ts054,4,0.651,TS054_4,7.939,CR1116,Viral element,RMSD,True,False,ts054_4,22.0,4.0,18.0,18.0
ts054,5,0.52,TS054_5,20.969,CR1116,Viral element,RMSD,True,False,ts054_5,97.0,96.0,1.0,1.0
ts076,1,0.592,TS076_1,16.652,CR1116,Viral element,RMSD,True,False,ts076_1,47.0,67.0,-20.0,20.0
ts076,2,0.407,TS076_2,30.951,CR1116,Viral element,RMSD,True,False,ts076_2,117.0,123.0,-6.0,6.0
ts076,3,0.571,TS076_3,19.166,CR1116,Viral element,RMSD,True,False,ts076_3,63.0,93.0,-30.0,30.0
ts076,4,0.484,TS076_4,24.194,CR1116,Viral element,RMSD,True,False,ts076_4,102.0,111.0,-9.0,9.0
ts076,5,0.473,TS076_5,28.434,CR1116,Viral element,RMSD,True,False,ts076_5,104.0,117.0,-13.0,13.0
ts081,1,0.674,TS081_1,12.647,CR1116,Viral element,RMSD,True,False,ts081_1,7.0,16.0,-9.0,9.0
ts081,2,0.657,TS081_2,14.794,CR1116,Viral element,RMSD,True,False,ts081_2,20.0,36.0,-16.0,16.0
ts081,3,0.649,TS081_3,15.069,CR1116,Viral element,RMSD,True,False,ts081_3,24.0,40.0,-16.0,16.0
ts081,4,0.623,TS081_4,18.106,CR1116,Viral element,RMSD,True,False,ts081_4,35.0,84.0,-49.0,49.0
ts081,5,0.598,TS081_5,16.396,CR1116,Viral element,RMSD,True,False,ts081_5,42.0,61.0,-19.0,19.0
ts091,1,0.223,TS091_1,82.085,CR1116,Viral element,RMSD,True,False,ts091_1,144.0,142.0,2.0,2.0
ts091,2,0.23,TS091_2,80.694,CR1116,Viral element,RMSD,True,False,ts091_2,141.0,141.0,0.0,0.0
ts091,3,0.225,TS091_3,106.443,CR1116,Viral element,RMSD,True,False,ts091_3,143.0,145.0,-2.0,2.0
ts091,4,0.228,TS091_4,92.345,CR1116,Viral element,RMSD,True,False,ts091_4,142.0,143.0,-1.0,1.0
ts091,5,0.232,TS091_5,104.315,CR1116,Viral element,RMSD,True,False,ts091_5,140.0,144.0,-4.0,4.0
ts097,1,0.19,TS097_1,40.879,CR1116,Viral element,RMSD,True,False,ts097_1,145.0,134.0,11.0,11.0
ts110,1,0.644,TS110_1,15.008,CR1116,Viral element,RMSD,True,False,ts110_1,26.0,39.0,-13.0,13.0
ts110,2,0.653,TS110_2,13.933,CR1116,Viral element,RMSD,True,False,ts110_2,21.0,27.0,-6.0,6.0
ts110,3,0.65,TS110_3,13.795,CR1116,Viral element,RMSD,True,False,ts110_3,23.0,25.0,-2.0,2.0
ts110,4,0.636,TS110_4,15.844,CR1116,Viral element,RMSD,True,False,ts110_4,32.0,53.0,-21.0,21.0
ts110,5,0.638,TS110_5,14.795,CR1116,Viral element,RMSD,True,False,ts110_5,30.0,37.0,-7.0,7.0
ts119,1,0.54,TS119_1,18.289,CR1116,Viral element,RMSD,True,False,ts119_1,82.0,87.0,-5.0,5.0
ts119,2,0.579,TS119_2,18.659,CR1116,Viral element,RMSD,True,False,ts119_2,62.0,91.0,-29.0,29.0
ts119,3,0.526,TS119_3,25.112,CR1116,Viral element,RMSD,True,False,ts119_3,91.0,113.0,-22.0,22.0
ts119,4,0.581,TS119_4,18.521,CR1116,Viral element,RMSD,True,False,ts119_4,61.0,90.0,-29.0,29.0
ts119,5,0.562,TS119_5,16.634,CR1116,Viral element,RMSD,True,False,ts119_5,69.0,66.0,3.0,3.0
ts125,1,0.569,TS125_1,12.173,CR1116,Viral element,RMSD,True,False,ts125_1,65.0,12.0,53.0,53.0
ts125,2,0.555,TS125_2,13.433,CR1116,Viral element,RMSD,True,False,ts125_2,74.0,22.0,52.0,52.0
ts125,3,0.553,TS125_3,12.25,CR1116,Viral element,RMSD,True,False,ts125_3,77.0,14.0,63.0,63.0
ts125,4,0.546,TS125_4,23.117,CR1116,Viral element,RMSD,True,False,ts125_4,81.0,106.0,-25.0,25.0
ts125,5,0.592,TS125_5,14.588,CR1116,Viral element,RMSD,True,False,ts125_5,47.0,34.0,13.0,13.0
ts131,1,0.276,TS131_1,39.086,CR1116,Viral element,RMSD,True,False,ts131_1,136.0,132.0,4.0,4.0
ts131,2,0.284,TS131_2,58.166,CR1116,Viral element,RMSD,True,False,ts131_2,133.0,139.0,-6.0,6.0
ts131,3,0.285,TS131_3,59.429,CR1116,Viral element,RMSD,True,False,ts131_3,132.0,140.0,-8.0,8.0
ts131,4,0.283,TS131_4,32.622,CR1116,Viral element,RMSD,True,False,ts131_4,134.0,126.0,8.0,8.0
ts131,5,0.281,TS131_5,54.092,CR1116,Viral element,RMSD,True,False,ts131_5,135.0,138.0,-3.0,3.0
ts147,1,0.548,TS147_1,11.894,CR1116,Viral element,RMSD,True,False,ts147_1,78.0,9.0,69.0,69.0
ts147,2,0.536,TS147_2,17.625,CR1116,Viral element,RMSD,True,False,ts147_2,83.0,77.0,6.0,6.0
ts147,3,0.531,TS147_3,17.282,CR1116,Viral element,RMSD,True,False,ts147_3,87.0,72.0,15.0,15.0
ts147,4,0.597,TS147_4,14.562,CR1116,Viral element,RMSD,True,False,ts147_4,44.0,31.0,13.0,13.0
ts147,5,0.522,TS147_5,16.261,CR1116,Viral element,RMSD,True,False,ts147_5,93.0,57.0,36.0,36.0
ts163,1,0.456,TS163_1,19.803,CR1116,Viral element,RMSD,True,False,ts163_1,109.0,95.0,14.0,14.0
ts163,2,0.451,TS163_2,15.639,CR1116,Viral element,RMSD,True,False,ts163_2,110.0,50.0,60.0,60.0
ts163,3,0.481,TS163_3,15.802,CR1116,Viral element,RMSD,True,False,ts163_3,103.0,52.0,51.0,51.0
ts177,1,0.271,TS177_1,37.921,CR1116,Viral element,RMSD,True,False,ts177_1,137.0,130.0,7.0,7.0
ts185,1,0.662,TS185_1,16.147,CR1116,Viral element,RMSD,True,False,ts185_1,14.0,56.0,-42.0,42.0
ts185,2,0.666,TS185_2,18.265,CR1116,Viral element,RMSD,True,False,ts185_2,11.0,86.0,-75.0,75.0
ts185,3,0.659,TS185_3,16.415,CR1116,Viral element,RMSD,True,False,ts185_3,18.0,63.0,-45.0,45.0
ts185,4,0.66,TS185_4,16.344,CR1116,Viral element,RMSD,True,False,ts185_4,17.0,60.0,-43.0,43.0
ts185,5,0.662,TS185_5,19.166,CR1116,Viral element,RMSD,True,False,ts185_5,14.0,93.0,-79.0,79.0
ts227,1,0.548,TS227_1,11.894,CR1116,Viral element,RMSD,True,False,ts227_1,78.0,9.0,69.0,69.0
ts227,2,0.536,TS227_2,17.625,CR1116,Viral element,RMSD,True,False,ts227_2,83.0,77.0,6.0,6.0
ts227,3,0.531,TS227_3,17.282,CR1116,Viral element,RMSD,True,False,ts227_3,87.0,72.0,15.0,15.0
ts227,4,0.597,TS227_4,14.562,CR1116,Viral element,RMSD,True,False,ts227_4,44.0,31.0,13.0,13.0
ts227,5,0.522,TS227_5,16.261,CR1116,Viral element,RMSD,True,False,ts227_5,93.0,57.0,36.0,36.0
ts229,1,0.565,TS229_1,12.206,CR1116,Viral element,RMSD,True,False,ts229_1,67.0,13.0,54.0,54.0
ts229,2,0.561,TS229_2,14.335,CR1116,Viral element,RMSD,True,False,ts229_2,71.0,28.0,43.0,43.0
ts229,3,0.563,TS229_3,13.31,CR1116,Viral element,RMSD,True,False,ts229_3,68.0,19.0,49.0,49.0
ts229,4,0.59,TS229_4,13.343,CR1116,Viral element,RMSD,True,False,ts229_4,51.0,20.0,31.0,31.0
ts229,5,0.659,TS229_5,10.884,CR1116,Viral element,RMSD,True,False,ts229_5,18.0,5.0,13.0,13.0
ts232,1,0.697,TS232_1,23.303,CR1116,Viral element,RMSD,True,False,ts232_1,1.0,108.0,-107.0,107.0
ts232,2,0.69,TS232_2,17.859,CR1116,Viral element,RMSD,True,False,ts232_2,4.0,81.0,-77.0,77.0
ts232,3,0.696,TS232_3,23.154,CR1116,Viral element,RMSD,True,False,ts232_3,2.0,107.0,-105.0,105.0
ts232,4,0.692,TS232_4,21.828,CR1116,Viral element,RMSD,True,False,ts232_4,3.0,101.0,-98.0,98.0
ts232,5,0.687,TS232_5,17.26,CR1116,Viral element,RMSD,True,False,ts232_5,5.0,71.0,-66.0,66.0
ts235,1,0.515,TS235_1,15.492,CR1116,Viral element,RMSD,True,False,ts235_1,98.0,47.0,51.0,51.0
ts235,2,0.512,TS235_2,16.014,CR1116,Viral element,RMSD,True,False,ts235_2,99.0,55.0,44.0,44.0
ts235,3,0.585,TS235_3,14.84,CR1116,Viral element,RMSD,True,False,ts235_3,58.0,38.0,20.0,20.0
ts235,4,0.57,TS235_4,18.085,CR1116,Viral element,RMSD,True,False,ts235_4,64.0,83.0,-19.0,19.0
ts235,5,0.527,TS235_5,13.402,CR1116,Viral element,RMSD,True,False,ts235_5,90.0,21.0,69.0,69.0
ts238,1,0.61,TS238_1,13.489,CR1116,Viral element,RMSD,True,False,ts238_1,38.0,24.0,14.0,14.0
ts238,2,0.525,TS238_2,12.988,CR1116,Viral element,RMSD,True,False,ts238_2,92.0,18.0,74.0,74.0
ts239,1,0.639,TS239_1,12.541,CR1116,Viral element,RMSD,True,False,ts239_1,29.0,15.0,14.0,14.0
ts239,2,0.638,TS239_2,11.408,CR1116,Viral element,RMSD,True,False,ts239_2,30.0,7.0,23.0,23.0
ts239,3,0.592,TS239_3,14.663,CR1116,Viral element,RMSD,True,False,ts239_3,47.0,35.0,12.0,12.0
ts239,4,0.586,TS239_4,16.958,CR1116,Viral element,RMSD,True,False,ts239_4,56.0,68.0,-12.0,12.0
ts239,5,0.589,TS239_5,15.531,CR1116,Viral element,RMSD,True,False,ts239_5,53.0,48.0,5.0,5.0
ts245,1,0.317,TS245_1,35.277,CR1116,Viral element,RMSD,True,False,ts245_1,129.0,127.0,2.0,2.0
