Case_id,Lab,Num,gGSP
PZ27tBox,das,1,64.407
PZ27tBox,das,2,66.845
PZ27tBox,das,3,65.387
PZ27tBox,das,4,56.131
PZ27tBox,das,5,63.626
PZ27tBox,das,6,64.378
PZ27tBox,das,7,63.571
PZ27tBox,das,8,64.596
PZ27tBox,das,9,59.785
PZ27tBox,farfar2,10,62.822
PZ27tBox,farfar2,1,64.596
PZ27tBox,farfar2,2,66.845
PZ27tBox,farfar2,3,64.407
PZ27tBox,farfar2,4,65.387
PZ27tBox,farfar2,5,56.131
PZ27tBox,farfar2,6,63.998
PZ27tBox,farfar2,7,63.571
PZ27tBox,farfar2,8,63.626
PZ27tBox,farfar2,9,64.378
PZ27tBox,ifoldrna,1,8.728
PZ27tBox,ifoldrna,2,8.442
PZ27tBox,ifoldrna,3,8.876
PZ27tBox,ifoldrna,4,8.722
PZ27tBox,ifoldrna,5,8.696
PZ27tBox,rnacomposer,1,33.425
PZ27tBox,rnacomposer,2,24.11
PZ27tBox,rnacomposer,3,34.055
PZ27tBox,rnacomposer,4,39.873
PZ27tBox,rnacomposer,5,31.417
PZ27tBox,simrna,1,7.465
PZ27tBox,simrna,2,8.634
PZ27tBox,simrna,3,8.443
PZ27tBox,simrna,4,7.786
PZ27tBox,simrna,5,8.514
PZ27tBox,tfn,10,64.05
PZ27tBox,tfn,1,55.08
PZ27tBox,tfn,2,67.808
PZ27tBox,tfn,3,54.846
PZ27tBox,tfn,4,64.273
PZ27tBox,tfn,5,60.506
PZ27tBox,tfn,6,49.146
PZ27tBox,tfn,7,62.15
PZ27tBox,tfn,8,63.585
PZ27tBox,tfn,9,64.814
PZ27tBox,xiao,1,9.177
PZ27tBox,xiao,2,9.163
PZ27tBox,xiao,3,9.018
PZ27tBox,xiao,4,15.181
PZ27tBox,xiao,5,15.394
PZ27tRNA,adamiak,1,41.36
PZ27tRNA,adamiak,2,39.333
PZ27tRNA,bujnicki,1,61.966
PZ27tRNA,bujnicki,2,59.577
PZ27tRNA,bujnicki,3,58.279
PZ27tRNA,bujnicki,4,55.392
PZ27tRNA,bujnicki,5,58.126
PZ27tRNA,chen,10,55.16
PZ27tRNA,chen,1,62.073
PZ27tRNA,chen,2,63.188
PZ27tRNA,chen,3,65.119
PZ27tRNA,chen,4,63.78
PZ27tRNA,chen,5,63.657
PZ27tRNA,chen,6,57.933
PZ27tRNA,chen,7,58.15
PZ27tRNA,chen,8,56.814
PZ27tRNA,chen,9,58.325
PZ27tRNA,das,10,61.364
PZ27tRNA,das,1,64.407
PZ27tRNA,das,2,66.845
PZ27tRNA,das,3,65.387
PZ27tRNA,das,4,56.131
PZ27tRNA,das,5,63.626
PZ27tRNA,das,6,64.378
PZ27tRNA,das,7,63.571
PZ27tRNA,das,8,64.596
PZ27tRNA,das,9,59.785
PZ27tRNA,farfar2,10,62.822
PZ27tRNA,farfar2,1,64.596
PZ27tRNA,farfar2,2,66.845
PZ27tRNA,farfar2,3,64.407
PZ27tRNA,farfar2,4,65.387
PZ27tRNA,farfar2,5,56.131
PZ27tRNA,farfar2,6,63.998
PZ27tRNA,farfar2,7,63.571
PZ27tRNA,farfar2,8,63.626
PZ27tRNA,farfar2,9,64.378
PZ27tRNA,ifoldrna,1,8.728
PZ27tRNA,ifoldrna,2,8.442
PZ27tRNA,ifoldrna,3,8.876
PZ27tRNA,ifoldrna,4,8.722
PZ27tRNA,ifoldrna,5,8.696
PZ27tRNA,rnacomposer,1,33.425
PZ27tRNA,rnacomposer,2,24.11
PZ27tRNA,rnacomposer,3,34.055
PZ27tRNA,rnacomposer,4,39.873
PZ27tRNA,rnacomposer,5,31.417
PZ27tRNA,simrna,1,7.465
PZ27tRNA,simrna,2,8.634
PZ27tRNA,simrna,3,8.443
PZ27tRNA,simrna,4,7.786
PZ27tRNA,simrna,5,8.514
PZ27tRNA,tfn,10,64.05
PZ27tRNA,tfn,1,55.08
PZ27tRNA,tfn,2,67.808
PZ27tRNA,tfn,3,54.846
PZ27tRNA,tfn,4,64.273
PZ27tRNA,tfn,5,60.506
PZ27tRNA,tfn,6,49.146
PZ27tRNA,tfn,7,62.15
PZ27tRNA,tfn,8,63.559
PZ27tRNA,tfn,9,64.814
PZ27tRNA,xiao,1,9.177
PZ27tRNA,xiao,2,9.163
PZ27tRNA,xiao,3,9.018
PZ27tRNA,xiao,4,15.181
PZ27tRNA,xiao,5,15.394
PZ28,adamiak,1,28.291
PZ28,adamiak,2,35.409
PZ28,adamiak,3,28.881
PZ28,adamiak,4,29.407
PZ28,adamiak,5,29.118
PZ28,bujnicki,1,28.437
PZ28,bujnicki,2,25.779
PZ28,bujnicki,3,28.515
PZ28,bujnicki,4,29.75
PZ28,bujnicki,5,28.456
PZ28,chen,10,29.001
PZ28,chen,1,29.317
PZ28,chen,2,28.554
PZ28,chen,3,30.566
PZ28,chen,4,29.421
PZ28,chen,5,29.545
PZ28,chen,6,30.746
PZ28,chen,7,28.852
PZ28,chen,8,28.631
PZ28,chen,9,29.12
PZ28,das,10,31.67
PZ28,das,1,32.601
PZ28,das,2,30.195
PZ28,das,3,33.502
PZ28,das,4,29.676
PZ28,das,5,34.311
PZ28,das,6,31.085
PZ28,das,7,30.278
PZ28,das,8,30.2
PZ28,das,9,29.522
PZ28,ding,1,20.619
PZ28,ding,2,25.774
PZ28,farfar2,10,30.203
PZ28,farfar2,1,30.296
PZ28,farfar2,2,31.255
PZ28,farfar2,3,39.585
PZ28,farfar2,4,29.037
PZ28,farfar2,5,30.271
PZ28,farfar2,6,30.195
PZ28,farfar2,7,29.805
PZ28,farfar2,8,31.67
PZ28,farfar2,9,29.742
PZ28,ifoldrna,1,13.656
PZ28,ifoldrna,2,15.366
PZ28,ifoldrna,3,15.478
PZ28,ifoldrna,4,14.891
PZ28,ifoldrna,5,14.3
PZ28,rnacomposer,1,31.812
PZ28,rnacomposer,2,31.521
PZ28,rnacomposer,3,30.724
PZ28,rnacomposer,4,31.189
PZ28,rnacomposer,5,30.65
PZ28,simrna,1,16.219
PZ28,simrna,2,17.184
PZ28,simrna,3,16.92
PZ28,simrna,4,13.634
PZ28,simrna,5,16.023
PZ28,tfn,10,32.511
PZ28,tfn,1,33.523
PZ28,tfn,2,29.744
PZ28,tfn,3,49.958
PZ28,tfn,4,32.029
PZ28,tfn,5,30.943
PZ28,tfn,6,31.412
PZ28,tfn,7,30.502
PZ28,tfn,8,29.876
PZ28,tfn,9,31.575
PZ28,xiao,1,13.388
PZ28,xiao,2,12.128
PZ28,xiao,3,13.256
PZ28,xiao,4,14.557
PZ28,xiao,5,18.121
PZ28tBox,adamiak,1,28.291
PZ28tBox,adamiak,2,35.409
PZ28tBox,adamiak,3,28.881
PZ28tBox,adamiak,4,29.407
PZ28tBox,adamiak,5,29.118
PZ28tBox,bujnicki,1,28.437
PZ28tBox,bujnicki,2,25.779
PZ28tBox,bujnicki,3,28.515
PZ28tBox,bujnicki,4,29.75
PZ28tBox,bujnicki,5,28.456
PZ28tBox,chen,10,29.001
PZ28tBox,chen,1,29.317
PZ28tBox,chen,2,28.554
PZ28tBox,chen,3,30.566
PZ28tBox,chen,4,29.421
PZ28tBox,chen,5,29.545
PZ28tBox,chen,6,30.746
PZ28tBox,chen,7,28.852
PZ28tBox,chen,8,28.631
PZ28tBox,chen,9,29.12
PZ28tBox,das,10,31.67
PZ28tBox,das,1,32.601
PZ28tBox,das,2,30.195
PZ28tBox,das,3,33.473
PZ28tBox,das,4,29.676
PZ28tBox,das,5,34.311
PZ28tBox,das,6,31.085
PZ28tBox,das,7,30.278
PZ28tBox,das,8,30.2
PZ28tBox,das,9,29.522
PZ28tBox,ding,1,20.619
PZ28tBox,ding,2,25.774
PZ28tBox,farfar2,10,30.203
PZ28tBox,farfar2,1,30.296
PZ28tBox,farfar2,2,31.255
PZ28tBox,farfar2,3,39.585
PZ28tBox,farfar2,4,29.037
PZ28tBox,farfar2,5,30.271
PZ28tBox,farfar2,6,30.195
PZ28tBox,farfar2,7,29.805
PZ28tBox,farfar2,8,31.67
PZ28tBox,farfar2,9,29.742
PZ28tBox,ifoldrna,1,13.656
PZ28tBox,ifoldrna,2,15.366
PZ28tBox,ifoldrna,3,15.478
PZ28tBox,ifoldrna,4,14.891
PZ28tBox,ifoldrna,5,14.3
PZ28tBox,rnacomposer,1,31.812
PZ28tBox,rnacomposer,2,31.521
PZ28tBox,rnacomposer,3,30.724
PZ28tBox,rnacomposer,4,31.189
PZ28tBox,rnacomposer,5,30.65
PZ28tBox,simrna,1,16.219
PZ28tBox,simrna,2,17.184
PZ28tBox,simrna,3,16.92
PZ28tBox,simrna,4,13.634
PZ28tBox,simrna,5,16.023
PZ28tBox,tfn,10,32.511
PZ28tBox,tfn,1,33.523
PZ28tBox,tfn,2,29.744
PZ28tBox,tfn,3,49.958
PZ28tBox,tfn,4,32.029
PZ28tBox,tfn,5,30.943
PZ28tBox,tfn,6,31.412
PZ28tBox,tfn,7,30.502
PZ28tBox,tfn,8,29.876
PZ28tBox,tfn,9,31.575
PZ28tBox,xiao,1,13.388
PZ28tBox,xiao,2,12.128
PZ28tBox,xiao,3,13.256
PZ28tBox,xiao,4,14.557
PZ28tBox,xiao,5,18.121
PZ28tRNA,adamiak,1,28.291
PZ28tRNA,adamiak,2,35.409
PZ28tRNA,adamiak,3,28.881
PZ28tRNA,adamiak,4,29.407
PZ28tRNA,adamiak,5,29.118
PZ28tRNA,bujnicki,1,28.437
PZ28tRNA,bujnicki,2,25.779
PZ28tRNA,bujnicki,3,28.515
PZ28tRNA,bujnicki,4,29.75
PZ28tRNA,bujnicki,5,28.456
PZ28tRNA,chen,10,29.001
PZ28tRNA,chen,1,29.317
PZ28tRNA,chen,2,28.554
PZ28tRNA,chen,3,30.566
PZ28tRNA,chen,4,29.421
PZ28tRNA,chen,5,29.545
PZ28tRNA,chen,6,30.746
PZ28tRNA,chen,7,28.852
PZ28tRNA,chen,8,28.631
PZ28tRNA,chen,9,29.12
PZ28tRNA,das,10,31.67
PZ28tRNA,das,1,32.601
PZ28tRNA,das,2,30.195
PZ28tRNA,das,3,33.502
PZ28tRNA,das,4,29.676
PZ28tRNA,das,5,34.311
PZ28tRNA,das,6,31.085
PZ28tRNA,das,7,30.278
PZ28tRNA,das,8,30.2
PZ28tRNA,das,9,29.522
PZ28tRNA,ding,1,20.619
PZ28tRNA,ding,2,25.774
PZ28tRNA,farfar2,10,30.203
PZ28tRNA,farfar2,1,30.296
PZ28tRNA,farfar2,2,31.255
PZ28tRNA,farfar2,3,39.585
PZ28tRNA,farfar2,4,29.037
PZ28tRNA,farfar2,5,30.271
PZ28tRNA,farfar2,6,30.195
PZ28tRNA,farfar2,7,29.805
PZ28tRNA,farfar2,8,31.67
PZ28tRNA,farfar2,9,29.742
PZ28tRNA,ifoldrna,1,13.656
PZ28tRNA,ifoldrna,2,15.366
PZ28tRNA,ifoldrna,3,15.478
PZ28tRNA,ifoldrna,4,14.891
PZ28tRNA,ifoldrna,5,14.3
PZ28tRNA,rnacomposer,1,31.812
PZ28tRNA,rnacomposer,2,31.521
PZ28tRNA,rnacomposer,3,30.724
PZ28tRNA,rnacomposer,4,31.189
PZ28tRNA,rnacomposer,5,30.65
PZ28tRNA,simrna,1,16.219
PZ28tRNA,simrna,2,17.184
PZ28tRNA,simrna,3,16.92
PZ28tRNA,simrna,4,13.634
PZ28tRNA,simrna,5,16.023
PZ28tRNA,tfn,10,32.511
PZ28tRNA,tfn,1,33.523
PZ28tRNA,tfn,2,29.744
PZ28tRNA,tfn,3,49.958
PZ28tRNA,tfn,4,32.029
PZ28tRNA,tfn,5,30.943
PZ28tRNA,tfn,6,31.412
PZ28tRNA,tfn,7,30.502
PZ28tRNA,tfn,8,29.876
PZ28tRNA,tfn,9,31.575
PZ28tRNA,xiao,1,13.388
PZ28tRNA,xiao,2,12.128
PZ28tRNA,xiao,3,13.256
PZ28tRNA,xiao,4,14.557
PZ28tRNA,xiao,5,18.121
PZ29,chen,10,57.989
PZ29,chen,1,24.985
PZ29,chen,2,30.158
PZ29,chen,3,36.424
PZ29,chen,4,62.761
PZ29,chen,5,51.53
PZ29,chen,6,24.415
PZ29,chen,7,28.476
PZ29,chen,8,44.149
PZ29,chen,9,96.484
PZ29,daspostdeadline,10,36.072
PZ29,daspostdeadline,1,28.268
PZ29,daspostdeadline,2,53.894
PZ29,daspostdeadline,3,41.915
PZ29,daspostdeadline,4,36.257
PZ29,daspostdeadline,5,38.91
PZ29,daspostdeadline,6,35.034
PZ29,daspostdeadline,7,31.677
PZ29,daspostdeadline,8,52.379
PZ29,daspostdeadline,9,31.54
PZ29,dokholyan,1,16.967
PZ29,rnacomposer,1,94.705
PZ29,rnacomposer,2,38.51
PZ29,rnacomposer,3,92.815
PZ29,rnacomposer,4,31.929
PZ29,rnacomposer,5,96.235
PZ29,simrna,1,28.05
PZ29,simrna,2,28.242
PZ29,simrna,3,34.149
PZ29,simrna,4,28.691
PZ29,simrna,5,28.038
PZ29,szachniuk,1,87.109
PZ29,szachniuk,2,39.31
PZ29,szachniuk,3,96.384
PZ29,szachniuk,4,42.986
PZ29,szachniuk,5,87.109
PZ3,bujnicki,1,30.622
PZ3,bujnicki,2,28.616
PZ3,chen,1,42.273
PZ3,das,1,28.328
PZ3,das,2,29.76
PZ3,das,3,29.035
PZ3,das,4,30.01
PZ3,das,5,29.092
PZ3,dokholyan,1,20.314
PZ3,dokholyan,2,22.779
PZ3,major,1,7.341
PZ3,major,2,29.834
PZ30,bujnicki,1,33.248
PZ30,bujnicki,2,34.563
PZ30,bujnicki,3,34.575
PZ30,bujnicki,4,34.23
PZ30,bujnicki,5,38.536
PZ30,chen,10,35.614
PZ30,chen,1,82.896
PZ30,chen,2,52.657
PZ30,chen,3,38.088
PZ30,chen,4,47.881
PZ30,chen,5,36.047
PZ30,chen,6,41.054
PZ30,chen,7,42.387
PZ30,chen,8,46.78
PZ30,chen,9,55.962
PZ30,ding,1,40.335
PZ30,ding,2,39.81
PZ30,ding,3,32.097
PZ30,ding,4,38.211
PZ30,ding,5,36.577
PZ30,ding,6,36.219
PZ30,ding,7,32.213
PZ30,ding,8,39.788
PZ30,nithin,1,4.725
PZ30,szachniuk,1,37.021
PZ30,szachniuk,2,33.235
PZ30,szachniuk,3,47.782
PZ30,szachniuk,4,32.032
PZ30,szachniuk,5,34.736
PZ30,xiao,1,37.046
PZ30,xiao,2,32.807
PZ30,xiao,3,37.236
PZ30,xiao,4,38.029
PZ30,xiao,5,25.931
PZ31,bujnicki,1,47.856
PZ31,bujnicki,2,78.211
PZ31,bujnicki,3,38.993
PZ31,bujnicki,4,81.555
PZ31,bujnicki,5,81.764
PZ31,chen,10,76.17
PZ31,chen,1,70.034
PZ31,chen,2,46.23
PZ31,chen,3,81.3
PZ31,chen,4,46.23
PZ31,chen,5,48.33
PZ31,chen,6,56.977
PZ31,chen,7,89.7
PZ31,chen,8,37.631
PZ31,chen,9,48.228
PZ31,dfold,10,16.975
PZ31,dfold,1,3.018
PZ31,dfold,2,39.287
PZ31,dfold,3,7.381
PZ31,dfold,4,3.282
PZ31,dfold,5,3.213
PZ31,dfold,6,3.086
PZ31,dfold,7,2.831
PZ31,dfold,8,4.876
PZ31,dfold,9,3.112
PZ31,ding,10,33.493
PZ31,ding,1,73.038
PZ31,ding,2,46.181
PZ31,ding,3,45.201
PZ31,ding,4,37.729
PZ31,ding,5,37.206
PZ31,ding,6,33.911
PZ31,ding,7,29.761
PZ31,ding,8,30.156
PZ31,ding,9,39.342
PZ31,dokholyan,1,91.614
PZ31,dokholyan,2,92.293
PZ31,nithin,1,46.739
PZ31,nithin,2,46.54
PZ31,nithin,3,48.317
PZ31,nithin,4,45.289
PZ31,nithin,5,46.36
PZ31,perez,10,41.057
PZ31,perez,1,40.57
PZ31,perez,2,27.164
PZ31,perez,3,30.544
PZ31,perez,4,29.143
PZ31,perez,5,29.643
PZ31,perez,6,12.691
PZ31,perez,7,24.49
PZ31,perez,8,24.666
PZ31,perez,9,27.543
PZ31,rnacomposer,1,31.746
PZ31,rnacomposer,2,50.919
PZ31,rnacomposer,3,52.026
PZ31,rnacomposer,4,59.913
PZ31,rnacomposer,5,45.567
PZ31,simrna,1,79.844
PZ31,simrna,2,59.825
PZ31,simrna,3,69.136
PZ31,simrna,4,57.467
PZ31,simrna,5,30.985
PZ31,szachniuk,1,49.267
PZ31,szachniuk,2,52.359
PZ31,szachniuk,3,59.123
PZ31,szachniuk,4,47.787
PZ31,szachniuk,5,82.607
PZ31,xiao,1,38.16
PZ31,xiao,2,25.234
PZ31,xiao,3,29.091
PZ31,xiao,4,29.865
PZ31,xiao,5,34.93
PZ32,ares,10,33.821
PZ32,ares,1,3.85
PZ32,ares,2,3.759
PZ32,ares,3,3.909
PZ32,ares,4,4.691
PZ32,ares,5,24.875
PZ32,ares,6,18.8
PZ32,ares,7,18.344
PZ32,ares,8,25.524
PZ32,ares,9,24.887
PZ32,boniecki,1,3.822
PZ32,boniecki,2,3.956
PZ32,boniecki,3,4.243
PZ32,boniecki,4,3.861
PZ32,boniecki,5,8.034
PZ32,bujnicki,1,5.399
PZ32,bujnicki,2,13.759
PZ32,bujnicki,3,4.231
PZ32,bujnicki,4,17.864
PZ32,bujnicki,5,3.802
PZ32,das,10,33.821
PZ32,das,1,6.032
PZ32,das,2,7.499
PZ32,das,3,5.364
PZ32,das,4,26.012
PZ32,das,5,39.271
PZ32,das,6,3.85
PZ32,das,7,4.691
PZ32,das,8,18.8
PZ32,das,9,18.344
PZ32,dfold,10,4.833
PZ32,dfold,1,10.464
PZ32,dfold,2,21.989
PZ32,dfold,3,9.323
PZ32,dfold,4,9.351
PZ32,dfold,5,10.33
PZ32,dfold,6,3.791
PZ32,dfold,7,5.285
PZ32,dfold,8,7.538
PZ32,dfold,9,7.652
PZ32,ding,1,19.834
PZ32,ding,2,17.137
PZ32,ding,3,19.35
PZ32,ding,4,16.586
PZ32,ding,5,20.703
PZ32,ding,6,23.231
PZ32,ding,7,20.915
PZ32,ding,8,18.139
PZ32,dokholyan,1,15.619
PZ32,dokholyan,2,3.614
PZ32,dokholyan,3,4.459
PZ32,farfar2,10,3.802
PZ32,farfar2,1,5.155
PZ32,farfar2,2,21.037
PZ32,farfar2,3,6.032
PZ32,farfar2,4,19.826
PZ32,farfar2,5,7.499
PZ32,farfar2,6,5.364
PZ32,farfar2,7,3.987
PZ32,farfar2,8,4.152
PZ32,farfar2,9,25.528
PZ32,nithin,1,7.75
PZ32,nithin,2,7.133
PZ32,nithin,3,7.066
PZ32,nithin,4,3.897
PZ32,nithin,5,18.426
PZ32,rnacomposer,1,3.881
PZ32,rnacomposer,2,3.913
PZ32,rnacomposer,3,38.606
PZ32,rnacomposer,4,17.51
PZ32,rnacomposer,5,3.405
PZ32,simrna,1,16.971
PZ32,simrna,2,13.727
PZ32,simrna,3,16.48
PZ32,simrna,4,4.097
PZ32,simrna,5,14.101
PZ32,chen,10,3.456
PZ32,chen,1,19.429
PZ32,chen,2,18.568
PZ32,chen,3,16.444
PZ32,chen,4,75.97
PZ32,chen,5,5.442
PZ32,chen,6,3.999
PZ32,chen,7,3.46
PZ32,chen,8,4.876
PZ32,chen,9,3.468
PZ32,perez,10,23.471
PZ32,perez,1,22.024
PZ32,perez,2,30.746
PZ32,perez,3,30.581
PZ32,perez,4,36.931
PZ32,perez,5,21.163
PZ32,perez,6,22.516
PZ32,perez,7,18.139
PZ32,perez,8,19.575
PZ32,perez,9,18.902
PZ32,szachniuk,1,35.071
PZ32,szachniuk,2,22.858
PZ32,szachniuk,3,37.958
PZ32,szachniuk,4,20.715
PZ32,szachniuk,5,56.561
PZ32,xiao,1,25.839
PZ32,xiao,2,21.202
PZ32,xiao,3,25.17
PZ32,xiao,4,14.699
PZ32,xiao,5,15.878
PZ33,ares,10,29.287
PZ33,ares,1,32.1
PZ33,ares,2,27.031
PZ33,ares,3,38.54
PZ33,ares,4,34.078
PZ33,ares,5,44.967
PZ33,ares,6,28.401
PZ33,ares,7,28.221
PZ33,ares,8,43.794
PZ33,ares,9,40.702
PZ33,bujnicki,1,36.412
PZ33,bujnicki,2,99.833
PZ33,bujnicki,3,46.161
PZ33,bujnicki,4,40.796
PZ33,bujnicki,5,65.177
PZ33,chen,10,25.729
PZ33,chen,1,33.933
PZ33,chen,2,34.28
PZ33,chen,3,35.804
PZ33,chen,4,34.25
PZ33,chen,5,44.128
PZ33,chen,6,31.227
PZ33,chen,7,34.896
PZ33,chen,8,73.753
PZ33,chen,9,25.72
PZ33,das,10,41.237
PZ33,das,1,37.487
PZ33,das,2,100.0
PZ33,das,3,28.572
PZ33,das,4,37.628
PZ33,das,5,22.179
PZ33,das,6,22.805
PZ33,das,7,25.528
PZ33,das,8,34.078
PZ33,das,9,100.0
PZ33,dfold2,10,17.461
PZ33,dfold2,1,99.362
PZ33,dfold2,2,99.345
PZ33,dfold2,3,49.72
PZ33,dfold2,4,49.069
PZ33,dfold2,5,49.18
PZ33,dfold2,6,99.572
PZ33,dfold2,7,88.902
PZ33,dfold2,8,5.399
PZ33,dfold2,9,6.157
PZ33,ding,1,23.43
PZ33,ding,2,14.841
PZ33,ding,3,15.881
PZ33,ding,4,24.44
PZ33,ding,5,22.501
PZ33,ding,6,18.476
PZ33,ding,7,19.302
PZ33,ding,8,19.872
PZ33,dokholyan,1,67.446
PZ33,dokholyan,2,31.085
PZ33,farfar2,10,24.954
PZ33,farfar2,1,28.572
PZ33,farfar2,2,47.18
PZ33,farfar2,3,100.0
PZ33,farfar2,4,26.825
PZ33,farfar2,5,38.921
PZ33,farfar2,6,41.738
PZ33,farfar2,7,26.812
PZ33,farfar2,8,82.894
PZ33,farfar2,9,99.657
PZ33,nithin,1,42.312
PZ33,nithin,2,31.424
PZ33,nithin,3,30.105
PZ33,nithin,4,73.637
PZ33,nithin,5,33.252
PZ33,perez,10,17.966
PZ33,perez,1,27.103
PZ33,perez,2,28.786
PZ33,perez,3,23.742
PZ33,perez,4,19.071
PZ33,perez,5,17.996
PZ33,perez,6,14.798
PZ33,perez,7,30.948
PZ33,perez,8,17.345
PZ33,perez,9,29.557
PZ33,rnacomposer,1,34.07
PZ33,rnacomposer,2,42.227
PZ33,rnacomposer,3,35.329
PZ33,rnacomposer,4,26.174
PZ33,rnacomposer,5,99.944
PZ33,simrna,1,99.863
PZ33,simrna,2,45.849
PZ33,simrna,3,45.913
PZ33,simrna,4,40.844
PZ33,simrna,5,65.271
PZ33,szachniuk,1,36.699
PZ33,szachniuk,2,35.072
PZ33,szachniuk,3,17.816
PZ33,szachniuk,4,25.785
PZ33,szachniuk,5,26.076
PZ33,xiao,1,38.005
PZ33,xiao,2,36.557
PZ33,xiao,3,66.238
PZ33,xiao,4,22.779
PZ33,xiao,5,30.846
PZ34,aresapo,10,26.337
PZ34,aresapo,1,28.448
PZ34,aresapo,2,25.995
PZ34,aresapo,3,27.998
PZ34,aresapo,4,25.272
PZ34,aresapo,5,28.907
PZ34,aresapo,6,25.252
PZ34,aresapo,7,24.751
PZ34,aresapo,8,25.442
PZ34,aresapo,9,27.326
PZ34,aresgua,10,25.499
PZ34,aresgua,1,25.711
PZ34,aresgua,2,26.312
PZ34,aresgua,3,25.275
PZ34,aresgua,4,30.863
PZ34,aresgua,5,27.267
PZ34,aresgua,6,25.757
PZ34,aresgua,7,25.088
PZ34,aresgua,8,25.669
PZ34,aresgua,9,25.19
PZ34,bujnicki,1,26.193
PZ34,bujnicki,2,25.354
PZ34,bujnicki,3,17.97
PZ34,bujnicki,4,18.273
PZ34,bujnicki,5,28.066
PZ34,chen,10,21.039
PZ34,chen,1,26.72
PZ34,chen,2,25.674
PZ34,chen,3,35.994
PZ34,chen,4,22.283
PZ34,chen,5,26.363
PZ34,chen,6,25.028
PZ34,chen,7,27.394
PZ34,chen,8,22.39
PZ34,chen,9,22.898
PZ34,das,10,25.162
PZ34,das,1,25.207
PZ34,das,2,28.893
PZ34,das,3,28.233
PZ34,das,4,31.874
PZ34,das,5,23.442
PZ34,das,6,23.025
PZ34,das,7,22.447
PZ34,das,8,25.669
PZ34,das,9,27.377
PZ34,dokholyan,1,19.409
PZ34,farfar2apo,10,25.485
PZ34,farfar2apo,1,29.233
PZ34,farfar2apo,2,31.027
PZ34,farfar2apo,3,28.944
PZ34,farfar2apo,4,24.524
PZ34,farfar2apo,5,27.326
PZ34,farfar2apo,6,25.261
PZ34,farfar2apo,7,25.207
PZ34,farfar2apo,8,27.936
PZ34,farfar2apo,9,24.79
PZ34,farfar2gua,10,25.751
PZ34,farfar2gua,1,25.241
PZ34,farfar2gua,2,25.207
PZ34,farfar2gua,3,25.731
PZ34,farfar2gua,4,27.267
PZ34,farfar2gua,5,24.671
PZ34,farfar2gua,6,29.148
PZ34,farfar2gua,7,24.598
PZ34,farfar2gua,8,27.377
PZ34,farfar2gua,9,25.162
PZ34,nithin,1,23.994
PZ34,nithin,2,24.725
PZ34,nithin,3,27.026
PZ34,nithin,4,20.359
PZ34,nithin,5,26.692
PZ34,rnacomposer,1,29.811
PZ34,rnacomposer,2,27.255
PZ34,rnacomposer,3,25.81
PZ34,rnacomposer,4,25.995
PZ34,rnacomposer,5,25.06
PZ34,simrna,1,25.785
PZ34,simrna,2,28.389
PZ34,simrna,3,25.425
PZ34,simrna,4,26.658
PZ34,simrna,5,26.102
PZ34,swmapo,10,22.793
PZ34,swmapo,1,28.233
PZ34,swmapo,2,31.874
PZ34,swmapo,3,24.603
PZ34,swmapo,4,28.893
PZ34,swmapo,5,23.96
PZ34,swmapo,6,23.796
PZ34,swmapo,7,23.025
PZ34,swmapo,8,23.442
PZ34,swmapo,9,22.447
PZ34,szachniuk,1,23.218
PZ34,szachniuk,2,24.164
PZ34,szachniuk,3,24.779
PZ34,szachniuk,4,24.892
PZ34,szachniuk,5,27.21
PZ34,xiao,1,20.143
PZ34,xiao,2,20.9
PZ34,xiao,3,20.302
PZ34,xiao,4,20.33
PZ34,xiao,5,21.832
PZ35,bujnicki,1,24.883
PZ35,bujnicki,2,24.808
PZ35,bujnicki,3,63.011
PZ35,bujnicki,4,21.611
PZ35,bujnicki,5,20.061
PZ35,chen,10,26.62
PZ35,chen,1,60.839
PZ35,chen,2,60.789
PZ35,chen,3,25.964
PZ35,chen,4,62.648
PZ35,chen,5,61.414
PZ35,chen,6,25.447
PZ35,chen,7,61.626
PZ35,chen,8,27.003
PZ35,chen,9,61.392
PZ35,dfold2,1,4.63
PZ35,dfold2,2,4.605
PZ35,dfold2,3,4.317
PZ35,dfold2,4,8.347
PZ35,dfold2,5,4.68
PZ35,dfold2,6,7.364
PZ35,dfold2,7,4.217
PZ35,dfold2,8,9.637
PZ35,ding,1,16.182
PZ35,ding,2,16.713
PZ35,ding,3,18.232
PZ35,ding,4,12.574
PZ35,ding,5,13.887
PZ35,ding,6,14.141
PZ35,ding,7,15.593
PZ35,dokholyan,1,12.474
PZ35,dokholyan,2,11.161
PZ35,nithin,1,21.993
PZ35,nithin,2,20.96
PZ35,nithin,3,22.811
PZ35,nithin,4,20.943
PZ35,nithin,5,25.015
PZ35,rnacomposer,1,18.539
PZ35,rnacomposer,2,15.328
PZ35,rnacomposer,3,20.12
PZ35,rnacomposer,4,19.43
PZ35,rnacomposer,5,18.201
PZ35,simrna,1,35.059
PZ35,simrna,2,37.377
PZ35,simrna,3,35.006
PZ35,simrna,4,39.415
PZ35,simrna,5,44.707
PZ35,szachniuk,1,20.924
PZ35,szachniuk,2,20.133
PZ35,szachniuk,3,27.131
PZ35,szachniuk,4,33.923
PZ36,bujnicki,1,19.065
PZ36,bujnicki,2,18.357
PZ36,bujnicki,3,29.016
PZ36,bujnicki,4,15.779
PZ36,bujnicki,5,15.191
PZ36,chen,10,16.436
