Target,Type,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id,outlier
CR1116,Viral element,ts235,2,24.149,0.043,CR1116_TS235_2_solution_CR1116_TS235_2_refined_C1'-gGSP.csv,CR1116_TS235_2_solution.pdb,CR1116_TS235_2_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts235,5,44.035,0.024,CR1116_TS235_5_solution_CR1116_TS235_5_refined_C1'-gGSP.csv,CR1116_TS235_5_solution.pdb,CR1116_TS235_5_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts238,1,34.811,0.014,CR1116_TS238_1_solution_CR1116_TS238_1_refined_C1'-gGSP.csv,CR1116_TS238_1_solution.pdb,CR1116_TS238_1_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts238,2,32.449,0.0,CR1116_TS238_2_solution_CR1116_TS238_2_refined_C1'-gGSP.csv,CR1116_TS238_2_solution.pdb,CR1116_TS238_2_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts239,1,51.985,0.362,CR1116_TS239_1_solution_CR1116_TS239_1_refined_C1'-gGSP.csv,CR1116_TS239_1_solution.pdb,CR1116_TS239_1_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts239,2,49.458,0.355,CR1116_TS239_2_solution_CR1116_TS239_2_refined_C1'-gGSP.csv,CR1116_TS239_2_solution.pdb,CR1116_TS239_2_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts239,3,49.151,0.417,CR1116_TS239_3_solution_CR1116_TS239_3_refined_C1'-gGSP.csv,CR1116_TS239_3_solution.pdb,CR1116_TS239_3_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts239,4,49.338,0.467,CR1116_TS239_4_solution_CR1116_TS239_4_refined_C1'-gGSP.csv,CR1116_TS239_4_solution.pdb,CR1116_TS239_4_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts239,5,48.492,0.465,CR1116_TS239_5_solution_CR1116_TS239_5_refined_C1'-gGSP.csv,CR1116_TS239_5_solution.pdb,CR1116_TS239_5_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts285,1,82.732,0.68,CR1116_TS285_1_solution_CR1116_TS285_1_refined_C1'-gGSP.csv,CR1116_TS285_1_solution.pdb,CR1116_TS285_1_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts439,5,52.576,0.61,CR1116_TS439_5_solution_CR1116_TS439_5_refined_C1'-gGSP.csv,CR1116_TS439_5_solution.pdb,CR1116_TS439_5_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts470,1,49.711,0.06,CR1116_TS470_1_solution_CR1116_TS470_1_refined_C1'-gGSP.csv,CR1116_TS470_1_solution.pdb,CR1116_TS470_1_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts470,2,49.51,0.062,CR1116_TS470_2_solution_CR1116_TS470_2_refined_C1'-gGSP.csv,CR1116_TS470_2_solution.pdb,CR1116_TS470_2_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts470,3,49.298,0.062,CR1116_TS470_3_solution_CR1116_TS470_3_refined_C1'-gGSP.csv,CR1116_TS470_3_solution.pdb,CR1116_TS470_3_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts470,4,50.079,0.015,CR1116_TS470_4_solution_CR1116_TS470_4_refined_C1'-gGSP.csv,CR1116_TS470_4_solution.pdb,CR1116_TS470_4_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts470,5,49.476,0.026,CR1116_TS470_5_solution_CR1116_TS470_5_refined_C1'-gGSP.csv,CR1116_TS470_5_solution.pdb,CR1116_TS470_5_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts489,1,49.324,0.04,CR1116_TS489_1_solution_CR1116_TS489_1_refined_C1'-gGSP.csv,CR1116_TS489_1_solution.pdb,CR1116_TS489_1_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts489,2,48.795,0.05,CR1116_TS489_2_solution_CR1116_TS489_2_refined_C1'-gGSP.csv,CR1116_TS489_2_solution.pdb,CR1116_TS489_2_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts489,3,48.931,0.043,CR1116_TS489_3_solution_CR1116_TS489_3_refined_C1'-gGSP.csv,CR1116_TS489_3_solution.pdb,CR1116_TS489_3_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts489,4,48.693,0.058,CR1116_TS489_4_solution_CR1116_TS489_4_refined_C1'-gGSP.csv,CR1116_TS489_4_solution.pdb,CR1116_TS489_4_refined.pdb,refined_pair,CR1116,True
CR1116,Viral element,ts489,5,48.418,0.002,CR1116_TS489_5_solution_CR1116_TS489_5_refined_C1'-gGSP.csv,CR1116_TS489_5_solution.pdb,CR1116_TS489_5_refined.pdb,refined_pair,CR1116,True
CR1117,Riboswitch,ts054,2,98.578,0.508,CR1117_TS054_2_solution_CR1117_TS054_2_refined_C1'-gGSP.csv,CR1117_TS054_2_solution.pdb,CR1117_TS054_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts054,4,100.0,0.016,CR1117_TS054_4_solution_CR1117_TS054_4_refined_C1'-gGSP.csv,CR1117_TS054_4_solution.pdb,CR1117_TS054_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts054,5,100.0,0.003,CR1117_TS054_5_solution_CR1117_TS054_5_refined_C1'-gGSP.csv,CR1117_TS054_5_solution.pdb,CR1117_TS054_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts081,1,100.0,0.659,CR1117_TS081_1_solution_CR1117_TS081_1_refined_C1'-gGSP.csv,CR1117_TS081_1_solution.pdb,CR1117_TS081_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts081,2,99.681,0.669,CR1117_TS081_2_solution_CR1117_TS081_2_refined_C1'-gGSP.csv,CR1117_TS081_2_solution.pdb,CR1117_TS081_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts081,3,99.269,0.591,CR1117_TS081_3_solution_CR1117_TS081_3_refined_C1'-gGSP.csv,CR1117_TS081_3_solution.pdb,CR1117_TS081_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts110,1,100.0,0.189,CR1117_TS110_1_solution_CR1117_TS110_1_refined_C1'-gGSP.csv,CR1117_TS110_1_solution.pdb,CR1117_TS110_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts110,2,100.0,0.23,CR1117_TS110_2_solution_CR1117_TS110_2_refined_C1'-gGSP.csv,CR1117_TS110_2_solution.pdb,CR1117_TS110_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts110,3,100.0,0.356,CR1117_TS110_3_solution_CR1117_TS110_3_refined_C1'-gGSP.csv,CR1117_TS110_3_solution.pdb,CR1117_TS110_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts110,4,99.721,0.224,CR1117_TS110_4_solution_CR1117_TS110_4_refined_C1'-gGSP.csv,CR1117_TS110_4_solution.pdb,CR1117_TS110_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts110,5,100.0,0.219,CR1117_TS110_5_solution_CR1117_TS110_5_refined_C1'-gGSP.csv,CR1117_TS110_5_solution.pdb,CR1117_TS110_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts119,4,98.419,0.478,CR1117_TS119_4_solution_CR1117_TS119_4_refined_C1'-gGSP.csv,CR1117_TS119_4_solution.pdb,CR1117_TS119_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts128,1,100.0,0.658,CR1117_TS128_1_solution_CR1117_TS128_1_refined_C1'-gGSP.csv,CR1117_TS128_1_solution.pdb,CR1117_TS128_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts128,3,100.0,0.693,CR1117_TS128_3_solution_CR1117_TS128_3_refined_C1'-gGSP.csv,CR1117_TS128_3_solution.pdb,CR1117_TS128_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts131,2,3.873,0.129,CR1117_TS131_2_solution_CR1117_TS131_2_refined_C1'-gGSP.csv,CR1117_TS131_2_solution.pdb,CR1117_TS131_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts131,3,4.006,0.085,CR1117_TS131_3_solution_CR1117_TS131_3_refined_C1'-gGSP.csv,CR1117_TS131_3_solution.pdb,CR1117_TS131_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts131,4,3.163,0.061,CR1117_TS131_4_solution_CR1117_TS131_4_refined_C1'-gGSP.csv,CR1117_TS131_4_solution.pdb,CR1117_TS131_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts131,5,3.501,0.112,CR1117_TS131_5_solution_CR1117_TS131_5_refined_C1'-gGSP.csv,CR1117_TS131_5_solution.pdb,CR1117_TS131_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts163,1,100.0,0.338,CR1117_TS163_1_solution_CR1117_TS163_1_refined_C1'-gGSP.csv,CR1117_TS163_1_solution.pdb,CR1117_TS163_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts163,2,100.0,0.338,CR1117_TS163_2_solution_CR1117_TS163_2_refined_C1'-gGSP.csv,CR1117_TS163_2_solution.pdb,CR1117_TS163_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts163,3,99.714,0.231,CR1117_TS163_3_solution_CR1117_TS163_3_refined_C1'-gGSP.csv,CR1117_TS163_3_solution.pdb,CR1117_TS163_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts163,4,4.033,0.196,CR1117_TS163_4_solution_CR1117_TS163_4_refined_C1'-gGSP.csv,CR1117_TS163_4_solution.pdb,CR1117_TS163_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts177,1,4.777,0.019,CR1117_TS177_1_solution_CR1117_TS177_1_refined_C1'-gGSP.csv,CR1117_TS177_1_solution.pdb,CR1117_TS177_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts229,2,100.0,0.442,CR1117_TS229_2_solution_CR1117_TS229_2_refined_C1'-gGSP.csv,CR1117_TS229_2_solution.pdb,CR1117_TS229_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts229,4,100.0,0.471,CR1117_TS229_4_solution_CR1117_TS229_4_refined_C1'-gGSP.csv,CR1117_TS229_4_solution.pdb,CR1117_TS229_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts232,1,100.0,0.752,CR1117_TS232_1_solution_CR1117_TS232_1_refined_C1'-gGSP.csv,CR1117_TS232_1_solution.pdb,CR1117_TS232_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts232,2,100.0,0.736,CR1117_TS232_2_solution_CR1117_TS232_2_refined_C1'-gGSP.csv,CR1117_TS232_2_solution.pdb,CR1117_TS232_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts232,3,100.0,0.714,CR1117_TS232_3_solution_CR1117_TS232_3_refined_C1'-gGSP.csv,CR1117_TS232_3_solution.pdb,CR1117_TS232_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts232,4,100.0,0.731,CR1117_TS232_4_solution_CR1117_TS232_4_refined_C1'-gGSP.csv,CR1117_TS232_4_solution.pdb,CR1117_TS232_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts232,5,100.0,0.717,CR1117_TS232_5_solution_CR1117_TS232_5_refined_C1'-gGSP.csv,CR1117_TS232_5_solution.pdb,CR1117_TS232_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts235,3,100.0,0.031,CR1117_TS235_3_solution_CR1117_TS235_3_refined_C1'-gGSP.csv,CR1117_TS235_3_solution.pdb,CR1117_TS235_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts235,5,100.0,0.416,CR1117_TS235_5_solution_CR1117_TS235_5_refined_C1'-gGSP.csv,CR1117_TS235_5_solution.pdb,CR1117_TS235_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts238,1,100.0,0.027,CR1117_TS238_1_solution_CR1117_TS238_1_refined_C1'-gGSP.csv,CR1117_TS238_1_solution.pdb,CR1117_TS238_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts238,2,100.0,0.0,CR1117_TS238_2_solution_CR1117_TS238_2_refined_C1'-gGSP.csv,CR1117_TS238_2_solution.pdb,CR1117_TS238_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts239,3,100.0,0.379,CR1117_TS239_3_solution_CR1117_TS239_3_refined_C1'-gGSP.csv,CR1117_TS239_3_solution.pdb,CR1117_TS239_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts248,3,97.582,0.483,CR1117_TS248_3_solution_CR1117_TS248_3_refined_C1'-gGSP.csv,CR1117_TS248_3_solution.pdb,CR1117_TS248_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts287,1,100.0,0.732,CR1117_TS287_1_solution_CR1117_TS287_1_refined_C1'-gGSP.csv,CR1117_TS287_1_solution.pdb,CR1117_TS287_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts287,2,100.0,0.739,CR1117_TS287_2_solution_CR1117_TS287_2_refined_C1'-gGSP.csv,CR1117_TS287_2_solution.pdb,CR1117_TS287_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts287,3,100.0,0.692,CR1117_TS287_3_solution_CR1117_TS287_3_refined_C1'-gGSP.csv,CR1117_TS287_3_solution.pdb,CR1117_TS287_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts287,4,100.0,0.709,CR1117_TS287_4_solution_CR1117_TS287_4_refined_C1'-gGSP.csv,CR1117_TS287_4_solution.pdb,CR1117_TS287_4_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts287,5,100.0,0.713,CR1117_TS287_5_solution_CR1117_TS287_5_refined_C1'-gGSP.csv,CR1117_TS287_5_solution.pdb,CR1117_TS287_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts439,1,97.269,0.486,CR1117_TS439_1_solution_CR1117_TS439_1_refined_C1'-gGSP.csv,CR1117_TS439_1_solution.pdb,CR1117_TS439_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts439,3,100.0,0.42,CR1117_TS439_3_solution_CR1117_TS439_3_refined_C1'-gGSP.csv,CR1117_TS439_3_solution.pdb,CR1117_TS439_3_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts444,2,100.0,0.442,CR1117_TS444_2_solution_CR1117_TS444_2_refined_C1'-gGSP.csv,CR1117_TS444_2_solution.pdb,CR1117_TS444_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts444,5,100.0,0.379,CR1117_TS444_5_solution_CR1117_TS444_5_refined_C1'-gGSP.csv,CR1117_TS444_5_solution.pdb,CR1117_TS444_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts470,1,99.801,0.009,CR1117_TS470_1_solution_CR1117_TS470_1_refined_C1'-gGSP.csv,CR1117_TS470_1_solution.pdb,CR1117_TS470_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts470,2,4.525,0.002,CR1117_TS470_2_solution_CR1117_TS470_2_refined_C1'-gGSP.csv,CR1117_TS470_2_solution.pdb,CR1117_TS470_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts470,5,99.322,0.073,CR1117_TS470_5_solution_CR1117_TS470_5_refined_C1'-gGSP.csv,CR1117_TS470_5_solution.pdb,CR1117_TS470_5_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts489,1,99.801,0.009,CR1117_TS489_1_solution_CR1117_TS489_1_refined_C1'-gGSP.csv,CR1117_TS489_1_solution.pdb,CR1117_TS489_1_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts489,2,4.525,0.002,CR1117_TS489_2_solution_CR1117_TS489_2_refined_C1'-gGSP.csv,CR1117_TS489_2_solution.pdb,CR1117_TS489_2_refined.pdb,refined_pair,CR1117,True
CR1117,Riboswitch,ts489,5,99.322,0.073,CR1117_TS489_5_solution_CR1117_TS489_5_refined_C1'-gGSP.csv,CR1117_TS489_5_solution.pdb,CR1117_TS489_5_refined.pdb,refined_pair,CR1117,True
CR1126,Aptamer,ts054,3,16.355,0.041,CR1126_TS054_3_solution_CR1126_TS054_3_refined_C1'-gGSP.csv,CR1126_TS054_3_solution.pdb,CR1126_TS054_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts054,4,21.671,0.035,CR1126_TS054_4_solution_CR1126_TS054_4_refined_C1'-gGSP.csv,CR1126_TS054_4_solution.pdb,CR1126_TS054_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts110,1,19.108,0.147,CR1126_TS110_1_solution_CR1126_TS110_1_refined_C1'-gGSP.csv,CR1126_TS110_1_solution.pdb,CR1126_TS110_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts119,4,15.386,0.5,CR1126_TS119_4_solution_CR1126_TS119_4_refined_C1'-gGSP.csv,CR1126_TS119_4_solution.pdb,CR1126_TS119_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts125,4,16.673,0.047,CR1126_TS125_4_solution_CR1126_TS125_4_refined_C1'-gGSP.csv,CR1126_TS125_4_solution.pdb,CR1126_TS125_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts125,5,17.608,0.042,CR1126_TS125_5_solution_CR1126_TS125_5_refined_C1'-gGSP.csv,CR1126_TS125_5_solution.pdb,CR1126_TS125_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts128,1,25.61,0.02,CR1126_TS128_1_solution_CR1126_TS128_1_refined_C1'-gGSP.csv,CR1126_TS128_1_solution.pdb,CR1126_TS128_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts128,3,24.327,0.052,CR1126_TS128_3_solution_CR1126_TS128_3_refined_C1'-gGSP.csv,CR1126_TS128_3_solution.pdb,CR1126_TS128_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts128,4,25.752,0.028,CR1126_TS128_4_solution_CR1126_TS128_4_refined_C1'-gGSP.csv,CR1126_TS128_4_solution.pdb,CR1126_TS128_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts128,5,25.287,0.027,CR1126_TS128_5_solution_CR1126_TS128_5_refined_C1'-gGSP.csv,CR1126_TS128_5_solution.pdb,CR1126_TS128_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts131,1,2.587,0.071,CR1126_TS131_1_solution_CR1126_TS131_1_refined_C1'-gGSP.csv,CR1126_TS131_1_solution.pdb,CR1126_TS131_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts131,3,2.703,0.11,CR1126_TS131_3_solution_CR1126_TS131_3_refined_C1'-gGSP.csv,CR1126_TS131_3_solution.pdb,CR1126_TS131_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts131,4,2.666,0.071,CR1126_TS131_4_solution_CR1126_TS131_4_refined_C1'-gGSP.csv,CR1126_TS131_4_solution.pdb,CR1126_TS131_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts131,5,2.641,0.103,CR1126_TS131_5_solution_CR1126_TS131_5_refined_C1'-gGSP.csv,CR1126_TS131_5_solution.pdb,CR1126_TS131_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts177,1,3.097,0.009,CR1126_TS177_1_solution_CR1126_TS177_1_refined_C1'-gGSP.csv,CR1126_TS177_1_solution.pdb,CR1126_TS177_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts185,4,10.905,0.37,CR1126_TS185_4_solution_CR1126_TS185_4_refined_C1'-gGSP.csv,CR1126_TS185_4_solution.pdb,CR1126_TS185_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts185,5,11.279,0.371,CR1126_TS185_5_solution_CR1126_TS185_5_refined_C1'-gGSP.csv,CR1126_TS185_5_solution.pdb,CR1126_TS185_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts229,5,15.007,0.122,CR1126_TS229_5_solution_CR1126_TS229_5_refined_C1'-gGSP.csv,CR1126_TS229_5_solution.pdb,CR1126_TS229_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts235,1,19.364,0.0,CR1126_TS235_1_solution_CR1126_TS235_1_refined_C1'-gGSP.csv,CR1126_TS235_1_solution.pdb,CR1126_TS235_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts235,2,15.812,0.0,CR1126_TS235_2_solution_CR1126_TS235_2_refined_C1'-gGSP.csv,CR1126_TS235_2_solution.pdb,CR1126_TS235_2_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts235,3,19.55,0.0,CR1126_TS235_3_solution_CR1126_TS235_3_refined_C1'-gGSP.csv,CR1126_TS235_3_solution.pdb,CR1126_TS235_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts235,5,15.247,0.043,CR1126_TS235_5_solution_CR1126_TS235_5_refined_C1'-gGSP.csv,CR1126_TS235_5_solution.pdb,CR1126_TS235_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts238,1,13.863,0.0,CR1126_TS238_1_solution_CR1126_TS238_1_refined_C1'-gGSP.csv,CR1126_TS238_1_solution.pdb,CR1126_TS238_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts238,3,14.26,0.0,CR1126_TS238_3_solution_CR1126_TS238_3_refined_C1'-gGSP.csv,CR1126_TS238_3_solution.pdb,CR1126_TS238_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts239,5,16.259,0.083,CR1126_TS239_5_solution_CR1126_TS239_5_refined_C1'-gGSP.csv,CR1126_TS239_5_solution.pdb,CR1126_TS239_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts245,2,6.624,0.31,CR1126_TS245_2_solution_CR1126_TS245_2_refined_C1'-gGSP.csv,CR1126_TS245_2_solution.pdb,CR1126_TS245_2_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts245,3,7.118,0.324,CR1126_TS245_3_solution_CR1126_TS245_3_refined_C1'-gGSP.csv,CR1126_TS245_3_solution.pdb,CR1126_TS245_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts245,4,6.57,0.319,CR1126_TS245_4_solution_CR1126_TS245_4_refined_C1'-gGSP.csv,CR1126_TS245_4_solution.pdb,CR1126_TS245_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts245,5,7.485,0.348,CR1126_TS245_5_solution_CR1126_TS245_5_refined_C1'-gGSP.csv,CR1126_TS245_5_solution.pdb,CR1126_TS245_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts392,1,16.528,0.152,CR1126_TS392_1_solution_CR1126_TS392_1_refined_C1'-gGSP.csv,CR1126_TS392_1_solution.pdb,CR1126_TS392_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts392,2,15.624,0.106,CR1126_TS392_2_solution_CR1126_TS392_2_refined_C1'-gGSP.csv,CR1126_TS392_2_solution.pdb,CR1126_TS392_2_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts392,3,20.057,0.127,CR1126_TS392_3_solution_CR1126_TS392_3_refined_C1'-gGSP.csv,CR1126_TS392_3_solution.pdb,CR1126_TS392_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts416,3,13.367,0.433,CR1126_TS416_3_solution_CR1126_TS416_3_refined_C1'-gGSP.csv,CR1126_TS416_3_solution.pdb,CR1126_TS416_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts439,5,15.007,0.122,CR1126_TS439_5_solution_CR1126_TS439_5_refined_C1'-gGSP.csv,CR1126_TS439_5_solution.pdb,CR1126_TS439_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts444,1,8.926,0.004,CR1126_TS444_1_solution_CR1126_TS444_1_refined_C1'-gGSP.csv,CR1126_TS444_1_solution.pdb,CR1126_TS444_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts444,5,6.624,0.31,CR1126_TS444_5_solution_CR1126_TS444_5_refined_C1'-gGSP.csv,CR1126_TS444_5_solution.pdb,CR1126_TS444_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts470,1,10.596,0.005,CR1126_TS470_1_solution_CR1126_TS470_1_refined_C1'-gGSP.csv,CR1126_TS470_1_solution.pdb,CR1126_TS470_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts470,2,9.23,0.0,CR1126_TS470_2_solution_CR1126_TS470_2_refined_C1'-gGSP.csv,CR1126_TS470_2_solution.pdb,CR1126_TS470_2_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts470,3,10.844,0.002,CR1126_TS470_3_solution_CR1126_TS470_3_refined_C1'-gGSP.csv,CR1126_TS470_3_solution.pdb,CR1126_TS470_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts470,4,10.726,0.001,CR1126_TS470_4_solution_CR1126_TS470_4_refined_C1'-gGSP.csv,CR1126_TS470_4_solution.pdb,CR1126_TS470_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts470,5,7.655,0.001,CR1126_TS470_5_solution_CR1126_TS470_5_refined_C1'-gGSP.csv,CR1126_TS470_5_solution.pdb,CR1126_TS470_5_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts489,1,8.926,0.004,CR1126_TS489_1_solution_CR1126_TS489_1_refined_C1'-gGSP.csv,CR1126_TS489_1_solution.pdb,CR1126_TS489_1_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts489,2,9.23,0.0,CR1126_TS489_2_solution_CR1126_TS489_2_refined_C1'-gGSP.csv,CR1126_TS489_2_solution.pdb,CR1126_TS489_2_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts489,3,10.844,0.002,CR1126_TS489_3_solution_CR1126_TS489_3_refined_C1'-gGSP.csv,CR1126_TS489_3_solution.pdb,CR1126_TS489_3_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts489,4,10.726,0.001,CR1126_TS489_4_solution_CR1126_TS489_4_refined_C1'-gGSP.csv,CR1126_TS489_4_solution.pdb,CR1126_TS489_4_refined.pdb,refined_pair,CR1126,True
CR1126,Aptamer,ts489,5,7.655,0.001,CR1126_TS489_5_solution_CR1126_TS489_5_refined_C1'-gGSP.csv,CR1126_TS489_5_solution.pdb,CR1126_TS489_5_refined.pdb,refined_pair,CR1126,True
CR1128,Synthetic construct,ts054,2,32.58,0.704,CR1128_TS054_2_solution_CR1128_TS054_2_refined_C1'-gGSP.csv,CR1128_TS054_2_solution.pdb,CR1128_TS054_2_refined.pdb,refined_pair,CR1128,True
CR1128,Synthetic construct,ts054,3,32.377,0.053,CR1128_TS054_3_solution_CR1128_TS054_3_refined_C1'-gGSP.csv,CR1128_TS054_3_solution.pdb,CR1128_TS054_3_refined.pdb,refined_pair,CR1128,True
CR1128,Synthetic construct,ts076,1,32.763,0.714,CR1128_TS076_1_solution_CR1128_TS076_1_refined_C1'-gGSP.csv,CR1128_TS076_1_solution.pdb,CR1128_TS076_1_refined.pdb,refined_pair,CR1128,True
CR1128,Synthetic construct,ts076,3,32.564,0.718,CR1128_TS076_3_solution_CR1128_TS076_3_refined_C1'-gGSP.csv,CR1128_TS076_3_solution.pdb,CR1128_TS076_3_refined.pdb,refined_pair,CR1128,True
