Target,Type,Source,ModelGroup,gGSP
CR1116,Viral element,CASP RNA,TS489_5,52.461
CR1117,Riboswitch,CASP RNA,TS029_1,99.898
CR1117,Riboswitch,CASP RNA,TS029_2,6.889
CR1117,Riboswitch,CASP RNA,TS035_1,82.845
CR1117,Riboswitch,CASP RNA,TS035_2,91.039
CR1117,Riboswitch,CASP RNA,TS035_3,95.019
CR1117,Riboswitch,CASP RNA,TS035_4,94.769
CR1117,Riboswitch,CASP RNA,TS035_5,96.38
CR1117,Riboswitch,CASP RNA,TS046_1,82.845
CR1117,Riboswitch,CASP RNA,TS046_2,91.039
CR1117,Riboswitch,CASP RNA,TS046_3,95.019
CR1117,Riboswitch,CASP RNA,TS046_4,94.769
CR1117,Riboswitch,CASP RNA,TS046_5,96.38
CR1117,Riboswitch,CASP RNA,TS054_1,100.0
CR1117,Riboswitch,CASP RNA,TS054_2,98.327
CR1117,Riboswitch,CASP RNA,TS054_3,100.0
CR1117,Riboswitch,CASP RNA,TS054_4,100.0
CR1117,Riboswitch,CASP RNA,TS054_5,100.0
CR1117,Riboswitch,CASP RNA,TS076_1,4.864
CR1117,Riboswitch,CASP RNA,TS076_2,4.91
CR1117,Riboswitch,CASP RNA,TS076_3,5.348
CR1117,Riboswitch,CASP RNA,TS076_4,5.098
CR1117,Riboswitch,CASP RNA,TS076_5,5.348
CR1117,Riboswitch,CASP RNA,TS081_1,100.0
CR1117,Riboswitch,CASP RNA,TS081_2,99.625
CR1117,Riboswitch,CASP RNA,TS081_3,99.14
CR1117,Riboswitch,CASP RNA,TS081_4,100.0
CR1117,Riboswitch,CASP RNA,TS081_5,99.343
CR1117,Riboswitch,CASP RNA,TS091_1,3.237
CR1117,Riboswitch,CASP RNA,TS091_2,3.136
CR1117,Riboswitch,CASP RNA,TS091_3,3.339
CR1117,Riboswitch,CASP RNA,TS091_4,3.378
CR1117,Riboswitch,CASP RNA,TS091_5,3.433
CR1117,Riboswitch,CASP RNA,TS097_1,4.488
CR1117,Riboswitch,CASP RNA,TS110_1,100.0
CR1117,Riboswitch,CASP RNA,TS110_2,100.0
CR1117,Riboswitch,CASP RNA,TS110_3,100.0
CR1117,Riboswitch,CASP RNA,TS110_4,99.672
CR1117,Riboswitch,CASP RNA,TS110_5,100.0
CR1117,Riboswitch,CASP RNA,TS119_1,7.686
CR1117,Riboswitch,CASP RNA,TS119_2,99.507
CR1117,Riboswitch,CASP RNA,TS119_3,7.233
CR1117,Riboswitch,CASP RNA,TS119_4,98.139
CR1117,Riboswitch,CASP RNA,TS119_5,7.905
CR1117,Riboswitch,CASP RNA,TS125_1,25.929
CR1117,Riboswitch,CASP RNA,TS125_2,99.719
CR1117,Riboswitch,CASP RNA,TS125_3,100.0
CR1117,Riboswitch,CASP RNA,TS125_4,18.657
CR1117,Riboswitch,CASP RNA,TS125_5,5.387
CR1117,Riboswitch,CASP RNA,TS128_1,100.0
CR1117,Riboswitch,CASP RNA,TS128_2,100.0
CR1117,Riboswitch,CASP RNA,TS128_3,100.0
CR1117,Riboswitch,CASP RNA,TS128_4,100.0
CR1117,Riboswitch,CASP RNA,TS128_5,99.765
CR1117,Riboswitch,CASP RNA,TS131_1,3.245
CR1117,Riboswitch,CASP RNA,TS131_2,4.559
CR1117,Riboswitch,CASP RNA,TS131_3,4.715
CR1117,Riboswitch,CASP RNA,TS131_4,3.722
CR1117,Riboswitch,CASP RNA,TS131_5,4.121
CR1117,Riboswitch,CASP RNA,TS147_1,5.122
CR1117,Riboswitch,CASP RNA,TS147_2,5.043
CR1117,Riboswitch,CASP RNA,TS147_3,5.098
CR1117,Riboswitch,CASP RNA,TS147_4,5.387
CR1117,Riboswitch,CASP RNA,TS147_5,4.512
CR1117,Riboswitch,CASP RNA,TS163_1,100.0
CR1117,Riboswitch,CASP RNA,TS163_2,100.0
CR1117,Riboswitch,CASP RNA,TS163_3,99.664
CR1117,Riboswitch,CASP RNA,TS163_4,4.746
CR1117,Riboswitch,CASP RNA,TS163_5,89.905
CR1117,Riboswitch,CASP RNA,TS177_1,5.622
CR1117,Riboswitch,CASP RNA,TS185_1,100.0
CR1117,Riboswitch,CASP RNA,TS185_2,100.0
CR1117,Riboswitch,CASP RNA,TS185_3,99.945
CR1117,Riboswitch,CASP RNA,TS185_4,100.0
CR1117,Riboswitch,CASP RNA,TS185_5,100.0
CR1117,Riboswitch,CASP RNA,TS227_1,4.887
CR1117,Riboswitch,CASP RNA,TS227_2,4.394
CR1117,Riboswitch,CASP RNA,TS227_3,4.996
CR1117,Riboswitch,CASP RNA,TS227_5,5.223
CR1117,Riboswitch,CASP RNA,TS229_1,100.0
CR1117,Riboswitch,CASP RNA,TS229_2,100.0
CR1117,Riboswitch,CASP RNA,TS229_3,41.864
CR1117,Riboswitch,CASP RNA,TS229_4,100.0
CR1117,Riboswitch,CASP RNA,TS229_5,89.905
CR1117,Riboswitch,CASP RNA,TS232_1,100.0
CR1117,Riboswitch,CASP RNA,TS232_2,100.0
CR1117,Riboswitch,CASP RNA,TS232_3,100.0
CR1117,Riboswitch,CASP RNA,TS232_4,100.0
CR1117,Riboswitch,CASP RNA,TS232_5,100.0
CR1117,Riboswitch,CASP RNA,TS235_1,43.365
CR1117,Riboswitch,CASP RNA,TS235_2,100.0
CR1117,Riboswitch,CASP RNA,TS235_3,100.0
CR1117,Riboswitch,CASP RNA,TS235_4,99.328
CR1117,Riboswitch,CASP RNA,TS235_5,100.0
CR1117,Riboswitch,CASP RNA,TS238_1,100.0
CR1117,Riboswitch,CASP RNA,TS238_2,100.0
CR1117,Riboswitch,CASP RNA,TS239_1,100.0
CR1117,Riboswitch,CASP RNA,TS239_2,41.864
CR1117,Riboswitch,CASP RNA,TS239_3,100.0
CR1117,Riboswitch,CASP RNA,TS239_4,3.996
CR1117,Riboswitch,CASP RNA,TS245_1,4.105
CR1117,Riboswitch,CASP RNA,TS245_2,4.23
CR1117,Riboswitch,CASP RNA,TS245_3,4.152
CR1117,Riboswitch,CASP RNA,TS245_4,4.261
CR1117,Riboswitch,CASP RNA,TS245_5,3.949
CR1117,Riboswitch,CASP RNA,TS248_1,92.619
CR1117,Riboswitch,CASP RNA,TS248_2,93.909
CR1117,Riboswitch,CASP RNA,TS248_3,96.901
CR1117,Riboswitch,CASP RNA,TS248_4,89.538
CR1117,Riboswitch,CASP RNA,TS248_5,83.634
CR1117,Riboswitch,CASP RNA,TS287_1,100.0
CR1117,Riboswitch,CASP RNA,TS287_2,100.0
CR1117,Riboswitch,CASP RNA,TS287_3,100.0
CR1117,Riboswitch,CASP RNA,TS287_4,100.0
CR1117,Riboswitch,CASP RNA,TS287_5,100.0
CR1117,Riboswitch,CASP RNA,TS385_1,4.105
CR1117,Riboswitch,CASP RNA,TS385_2,4.23
CR1117,Riboswitch,CASP RNA,TS385_3,4.152
CR1117,Riboswitch,CASP RNA,TS385_4,4.261
CR1117,Riboswitch,CASP RNA,TS385_5,3.949
CR1117,Riboswitch,CASP RNA,TS392_1,33.001
CR1117,Riboswitch,CASP RNA,TS392_2,18.555
CR1117,Riboswitch,CASP RNA,TS392_3,30.135
CR1117,Riboswitch,CASP RNA,TS392_4,57.831
CR1117,Riboswitch,CASP RNA,TS392_5,99.883
CR1117,Riboswitch,CASP RNA,TS416_1,100.0
CR1117,Riboswitch,CASP RNA,TS416_2,100.0
CR1117,Riboswitch,CASP RNA,TS416_3,100.0
CR1117,Riboswitch,CASP RNA,TS416_4,100.0
CR1117,Riboswitch,CASP RNA,TS416_5,100.0
CR1117,Riboswitch,CASP RNA,TS434_1,4.793
CR1117,Riboswitch,CASP RNA,TS434_2,5.153
CR1117,Riboswitch,CASP RNA,TS434_3,5.419
CR1117,Riboswitch,CASP RNA,TS434_4,4.887
CR1117,Riboswitch,CASP RNA,TS439_1,96.786
CR1117,Riboswitch,CASP RNA,TS439_2,100.0
CR1117,Riboswitch,CASP RNA,TS439_3,100.0
CR1117,Riboswitch,CASP RNA,TS439_4,5.278
CR1117,Riboswitch,CASP RNA,TS439_5,100.0
CR1117,Riboswitch,CASP RNA,TS444_1,100.0
CR1117,Riboswitch,CASP RNA,TS444_2,100.0
CR1117,Riboswitch,CASP RNA,TS444_3,99.719
CR1117,Riboswitch,CASP RNA,TS444_4,98.499
CR1117,Riboswitch,CASP RNA,TS444_5,100.0
CR1117,Riboswitch,CASP RNA,TS470_1,99.765
CR1117,Riboswitch,CASP RNA,TS470_2,5.325
CR1117,Riboswitch,CASP RNA,TS470_3,98.499
CR1117,Riboswitch,CASP RNA,TS470_4,98.499
CR1117,Riboswitch,CASP RNA,TS470_5,99.202
CR1117,Riboswitch,CASP RNA,TS489_1,99.765
CR1117,Riboswitch,CASP RNA,TS489_2,5.325
CR1117,Riboswitch,CASP RNA,TS489_3,98.499
CR1117,Riboswitch,CASP RNA,TS489_4,98.499
CR1117,Riboswitch,CASP RNA,TS489_5,99.202
CR1126,Aptamer,CASP RNA,TS029_1,2.931
CR1126,Aptamer,CASP RNA,TS029_2,4.047
CR1126,Aptamer,CASP RNA,TS029_3,4.633
CR1126,Aptamer,CASP RNA,TS035_1,5.322
CR1126,Aptamer,CASP RNA,TS035_2,5.051
CR1126,Aptamer,CASP RNA,TS035_3,3.551
CR1126,Aptamer,CASP RNA,TS035_4,4.964
CR1126,Aptamer,CASP RNA,TS035_5,5.068
CR1126,Aptamer,CASP RNA,TS054_1,18.931
CR1126,Aptamer,CASP RNA,TS054_2,18.165
CR1126,Aptamer,CASP RNA,TS054_3,17.721
CR1126,Aptamer,CASP RNA,TS054_4,23.481
CR1126,Aptamer,CASP RNA,TS054_5,18.293
CR1126,Aptamer,CASP RNA,TS076_1,18.15
CR1126,Aptamer,CASP RNA,TS076_2,18.478
CR1126,Aptamer,CASP RNA,TS076_3,15.931
CR1126,Aptamer,CASP RNA,TS076_4,15.931
CR1126,Aptamer,CASP RNA,TS076_5,17.983
CR1126,Aptamer,CASP RNA,TS081_1,48.098
CR1126,Aptamer,CASP RNA,TS081_2,48.333
CR1126,Aptamer,CASP RNA,TS081_3,48.28
CR1126,Aptamer,CASP RNA,TS097_1,4.725
CR1126,Aptamer,CASP RNA,TS110_1,20.703
CR1126,Aptamer,CASP RNA,TS110_2,18.144
CR1126,Aptamer,CASP RNA,TS110_3,19.355
CR1126,Aptamer,CASP RNA,TS110_4,21.307
CR1126,Aptamer,CASP RNA,TS110_5,19.635
CR1126,Aptamer,CASP RNA,TS119_1,22.06
CR1126,Aptamer,CASP RNA,TS119_2,18.738
CR1126,Aptamer,CASP RNA,TS119_3,18.431
CR1126,Aptamer,CASP RNA,TS119_4,16.67
CR1126,Aptamer,CASP RNA,TS119_5,15.719
CR1126,Aptamer,CASP RNA,TS125_1,18.15
CR1126,Aptamer,CASP RNA,TS125_2,18.53
CR1126,Aptamer,CASP RNA,TS125_3,23.977
CR1126,Aptamer,CASP RNA,TS125_4,18.066
CR1126,Aptamer,CASP RNA,TS125_5,19.078
CR1126,Aptamer,CASP RNA,TS128_1,27.748
CR1126,Aptamer,CASP RNA,TS128_2,29.667
CR1126,Aptamer,CASP RNA,TS128_3,26.359
CR1126,Aptamer,CASP RNA,TS128_4,27.902
CR1126,Aptamer,CASP RNA,TS128_5,27.399
CR1126,Aptamer,CASP RNA,TS131_1,2.803
CR1126,Aptamer,CASP RNA,TS131_2,2.892
CR1126,Aptamer,CASP RNA,TS131_3,2.929
CR1126,Aptamer,CASP RNA,TS131_4,2.888
CR1126,Aptamer,CASP RNA,TS131_5,2.861
CR1126,Aptamer,CASP RNA,TS147_1,25.226
CR1126,Aptamer,CASP RNA,TS147_2,22.38
CR1126,Aptamer,CASP RNA,TS147_3,22.087
CR1126,Aptamer,CASP RNA,TS147_4,24.194
CR1126,Aptamer,CASP RNA,TS147_5,21.354
CR1126,Aptamer,CASP RNA,TS177_1,3.356
CR1126,Aptamer,CASP RNA,TS185_1,15.257
CR1126,Aptamer,CASP RNA,TS185_2,15.535
CR1126,Aptamer,CASP RNA,TS185_3,16.623
CR1126,Aptamer,CASP RNA,TS185_4,11.815
CR1126,Aptamer,CASP RNA,TS185_5,12.221
CR1126,Aptamer,CASP RNA,TS227_1,22.025
CR1126,Aptamer,CASP RNA,TS227_2,21.974
CR1126,Aptamer,CASP RNA,TS227_3,22.956
CR1126,Aptamer,CASP RNA,TS227_4,22.421
CR1126,Aptamer,CASP RNA,TS227_5,25.613
CR1126,Aptamer,CASP RNA,TS229_1,15.931
CR1126,Aptamer,CASP RNA,TS229_2,15.713
CR1126,Aptamer,CASP RNA,TS229_3,17.983
CR1126,Aptamer,CASP RNA,TS229_4,18.237
CR1126,Aptamer,CASP RNA,TS229_5,16.26
CR1126,Aptamer,CASP RNA,TS232_1,76.489
CR1126,Aptamer,CASP RNA,TS232_2,81.746
CR1126,Aptamer,CASP RNA,TS232_3,80.3
CR1126,Aptamer,CASP RNA,TS232_4,79.663
CR1126,Aptamer,CASP RNA,TS232_5,77.498
CR1126,Aptamer,CASP RNA,TS235_1,20.981
CR1126,Aptamer,CASP RNA,TS235_2,17.132
CR1126,Aptamer,CASP RNA,TS235_3,21.183
CR1126,Aptamer,CASP RNA,TS235_4,18.96
CR1126,Aptamer,CASP RNA,TS235_5,16.52
CR1126,Aptamer,CASP RNA,TS238_1,15.02
CR1126,Aptamer,CASP RNA,TS238_2,10.323
CR1126,Aptamer,CASP RNA,TS238_3,15.451
CR1126,Aptamer,CASP RNA,TS239_1,18.478
CR1126,Aptamer,CASP RNA,TS239_2,16.684
CR1126,Aptamer,CASP RNA,TS239_3,15.713
CR1126,Aptamer,CASP RNA,TS239_4,15.931
CR1126,Aptamer,CASP RNA,TS239_5,17.616
CR1126,Aptamer,CASP RNA,TS245_1,6.107
CR1126,Aptamer,CASP RNA,TS245_2,7.177
CR1126,Aptamer,CASP RNA,TS245_3,7.713
CR1126,Aptamer,CASP RNA,TS245_4,7.118
CR1126,Aptamer,CASP RNA,TS245_5,8.11
CR1126,Aptamer,CASP RNA,TS248_1,5.322
CR1126,Aptamer,CASP RNA,TS248_2,5.051
CR1126,Aptamer,CASP RNA,TS248_3,3.551
CR1126,Aptamer,CASP RNA,TS248_4,4.964
CR1126,Aptamer,CASP RNA,TS248_5,5.068
CR1126,Aptamer,CASP RNA,TS287_1,29.933
CR1126,Aptamer,CASP RNA,TS287_2,52.442
CR1126,Aptamer,CASP RNA,TS287_3,25.328
CR1126,Aptamer,CASP RNA,TS287_4,30.367
CR1126,Aptamer,CASP RNA,TS287_5,34.622
CR1126,Aptamer,CASP RNA,TS385_1,6.107
CR1126,Aptamer,CASP RNA,TS392_1,17.909
CR1126,Aptamer,CASP RNA,TS392_2,16.929
CR1126,Aptamer,CASP RNA,TS392_3,21.732
CR1126,Aptamer,CASP RNA,TS416_1,19.855
CR1126,Aptamer,CASP RNA,TS416_2,18.553
CR1126,Aptamer,CASP RNA,TS416_3,14.483
CR1126,Aptamer,CASP RNA,TS416_4,14.387
CR1126,Aptamer,CASP RNA,TS416_5,17.848
CR1126,Aptamer,CASP RNA,TS434_1,22.968
CR1126,Aptamer,CASP RNA,TS434_2,22.259
CR1126,Aptamer,CASP RNA,TS434_3,25.73
CR1126,Aptamer,CASP RNA,TS434_4,22.47
CR1126,Aptamer,CASP RNA,TS434_5,22.04
CR1126,Aptamer,CASP RNA,TS439_1,15.931
CR1126,Aptamer,CASP RNA,TS439_2,15.713
CR1126,Aptamer,CASP RNA,TS439_3,17.983
CR1126,Aptamer,CASP RNA,TS439_4,18.237
CR1126,Aptamer,CASP RNA,TS439_5,16.26
CR1126,Aptamer,CASP RNA,TS444_1,9.672
CR1126,Aptamer,CASP RNA,TS444_2,15.713
CR1126,Aptamer,CASP RNA,TS444_3,6.107
CR1126,Aptamer,CASP RNA,TS444_4,18.478
CR1126,Aptamer,CASP RNA,TS444_5,7.177
CR1126,Aptamer,CASP RNA,TS470_1,11.481
CR1126,Aptamer,CASP RNA,TS470_2,10.001
CR1126,Aptamer,CASP RNA,TS470_3,11.749
CR1126,Aptamer,CASP RNA,TS470_4,11.622
CR1126,Aptamer,CASP RNA,TS470_5,8.294
CR1126,Aptamer,CASP RNA,TS489_1,9.672
CR1126,Aptamer,CASP RNA,TS489_2,10.001
CR1126,Aptamer,CASP RNA,TS489_3,11.749
CR1126,Aptamer,CASP RNA,TS489_4,11.622
CR1126,Aptamer,CASP RNA,TS489_5,8.294
CR1126,Aptamer,CASP RNA,TS490_1,5.322
CR1126,Aptamer,CASP RNA,TS490_2,5.051
CR1126,Aptamer,CASP RNA,TS490_3,3.551
CR1126,Aptamer,CASP RNA,TS490_4,4.964
CR1126,Aptamer,CASP RNA,TS490_5,5.068
CR1128,Synthetic construct,CASP RNA,TS029_1,8.48
CR1128,Synthetic construct,CASP RNA,TS029_2,8.067
CR1128,Synthetic construct,CASP RNA,TS029_3,9.833
CR1128,Synthetic construct,CASP RNA,TS029_4,12.51
CR1128,Synthetic construct,CASP RNA,TS035_1,21.89
CR1128,Synthetic construct,CASP RNA,TS035_2,21.979
CR1128,Synthetic construct,CASP RNA,TS035_3,22.026
CR1128,Synthetic construct,CASP RNA,TS035_4,20.587
CR1128,Synthetic construct,CASP RNA,TS035_5,14.455
CR1128,Synthetic construct,CASP RNA,TS054_1,44.84
CR1128,Synthetic construct,CASP RNA,TS054_2,35.3
CR1128,Synthetic construct,CASP RNA,TS054_3,35.081
CR1128,Synthetic construct,CASP RNA,TS054_4,42.64
CR1128,Synthetic construct,CASP RNA,TS054_5,37.65
CR1128,Synthetic construct,CASP RNA,TS076_1,35.499
CR1128,Synthetic construct,CASP RNA,TS076_2,38.153
CR1128,Synthetic construct,CASP RNA,TS076_3,35.284
CR1128,Synthetic construct,CASP RNA,TS076_4,37.955
CR1128,Synthetic construct,CASP RNA,TS076_5,38.562
CR1128,Synthetic construct,CASP RNA,TS081_1,58.334
CR1128,Synthetic construct,CASP RNA,TS081_2,57.628
CR1128,Synthetic construct,CASP RNA,TS081_3,59.174
CR1128,Synthetic construct,CASP RNA,TS081_4,57.005
CR1128,Synthetic construct,CASP RNA,TS081_5,60.815
CR1128,Synthetic construct,CASP RNA,TS097_1,22.343
CR1128,Synthetic construct,CASP RNA,TS110_1,37.605
CR1128,Synthetic construct,CASP RNA,TS110_2,37.534
CR1128,Synthetic construct,CASP RNA,TS119_1,34.2
CR1128,Synthetic construct,CASP RNA,TS119_2,40.609
CR1128,Synthetic construct,CASP RNA,TS119_3,37.152
CR1128,Synthetic construct,CASP RNA,TS119_4,30.383
CR1128,Synthetic construct,CASP RNA,TS119_5,32.934
CR1128,Synthetic construct,CASP RNA,TS125_1,43.247
CR1128,Synthetic construct,CASP RNA,TS125_2,53.812
CR1128,Synthetic construct,CASP RNA,TS125_3,56.043
CR1128,Synthetic construct,CASP RNA,TS125_4,35.013
CR1128,Synthetic construct,CASP RNA,TS125_5,32.791
CR1128,Synthetic construct,CASP RNA,TS128_1,37.22
CR1128,Synthetic construct,CASP RNA,TS128_2,39.848
CR1128,Synthetic construct,CASP RNA,TS128_3,35.263
CR1128,Synthetic construct,CASP RNA,TS128_4,35.127
CR1128,Synthetic construct,CASP RNA,TS128_5,35.556
CR1128,Synthetic construct,CASP RNA,TS131_1,3.781
CR1128,Synthetic construct,CASP RNA,TS131_2,3.65
CR1128,Synthetic construct,CASP RNA,TS131_3,3.596
CR1128,Synthetic construct,CASP RNA,TS131_4,4.955
CR1128,Synthetic construct,CASP RNA,TS131_5,3.578
CR1128,Synthetic construct,CASP RNA,TS147_1,54.746
CR1128,Synthetic construct,CASP RNA,TS147_2,46.912
CR1128,Synthetic construct,CASP RNA,TS147_3,49.25
CR1128,Synthetic construct,CASP RNA,TS147_4,52.767
CR1128,Synthetic construct,CASP RNA,TS147_5,51.425
CR1128,Synthetic construct,CASP RNA,TS163_1,24.454
CR1128,Synthetic construct,CASP RNA,TS177_1,7.17
CR1128,Synthetic construct,CASP RNA,TS185_1,42.982
CR1128,Synthetic construct,CASP RNA,TS185_2,42.912
CR1128,Synthetic construct,CASP RNA,TS185_3,42.509
CR1128,Synthetic construct,CASP RNA,TS185_4,42.493
CR1128,Synthetic construct,CASP RNA,TS185_5,42.453
CR1128,Synthetic construct,CASP RNA,TS227_1,42.289
CR1128,Synthetic construct,CASP RNA,TS227_2,45.091
CR1128,Synthetic construct,CASP RNA,TS227_3,46.79
CR1128,Synthetic construct,CASP RNA,TS227_4,53.009
CR1128,Synthetic construct,CASP RNA,TS227_5,57.481
CR1128,Synthetic construct,CASP RNA,TS229_1,43.822
CR1128,Synthetic construct,CASP RNA,TS229_2,46.09
CR1128,Synthetic construct,CASP RNA,TS229_3,36.019
CR1128,Synthetic construct,CASP RNA,TS229_4,40.67
CR1128,Synthetic construct,CASP RNA,TS229_5,43.806
CR1128,Synthetic construct,CASP RNA,TS232_1,100.0
CR1128,Synthetic construct,CASP RNA,TS232_2,100.0
CR1128,Synthetic construct,CASP RNA,TS232_3,100.0
CR1128,Synthetic construct,CASP RNA,TS232_4,100.0
CR1128,Synthetic construct,CASP RNA,TS232_5,100.0
CR1128,Synthetic construct,CASP RNA,TS235_1,56.854
CR1128,Synthetic construct,CASP RNA,TS235_2,53.326
CR1128,Synthetic construct,CASP RNA,TS235_3,53.865
CR1128,Synthetic construct,CASP RNA,TS235_4,38.381
CR1128,Synthetic construct,CASP RNA,TS235_5,44.162
CR1128,Synthetic construct,CASP RNA,TS238_1,37.498
CR1128,Synthetic construct,CASP RNA,TS238_2,42.645
CR1128,Synthetic construct,CASP RNA,TS238_3,44.03
CR1128,Synthetic construct,CASP RNA,TS239_1,40.67
CR1128,Synthetic construct,CASP RNA,TS239_2,36.079
CR1128,Synthetic construct,CASP RNA,TS239_3,31.348
CR1128,Synthetic construct,CASP RNA,TS239_4,43.806
CR1128,Synthetic construct,CASP RNA,TS239_5,34.373
CR1128,Synthetic construct,CASP RNA,TS245_1,15.969
CR1128,Synthetic construct,CASP RNA,TS245_2,11.374
CR1128,Synthetic construct,CASP RNA,TS245_3,12.359
CR1128,Synthetic construct,CASP RNA,TS245_4,12.038
CR1128,Synthetic construct,CASP RNA,TS245_5,13.254
CR1128,Synthetic construct,CASP RNA,TS248_1,40.072
CR1128,Synthetic construct,CASP RNA,TS248_2,43.485
CR1128,Synthetic construct,CASP RNA,TS248_3,47.364
CR1128,Synthetic construct,CASP RNA,TS248_4,32.936
CR1128,Synthetic construct,CASP RNA,TS248_5,48.627
CR1128,Synthetic construct,CASP RNA,TS285_1,39.499
CR1128,Synthetic construct,CASP RNA,TS285_2,38.977
CR1128,Synthetic construct,CASP RNA,TS285_3,38.213
CR1128,Synthetic construct,CASP RNA,TS285_4,38.249
CR1128,Synthetic construct,CASP RNA,TS285_5,35.43
CR1128,Synthetic construct,CASP RNA,TS287_1,94.374
CR1128,Synthetic construct,CASP RNA,TS287_2,50.358
CR1128,Synthetic construct,CASP RNA,TS287_3,82.17
CR1128,Synthetic construct,CASP RNA,TS287_4,44.77
CR1128,Synthetic construct,CASP RNA,TS287_5,45.313
CR1128,Synthetic construct,CASP RNA,TS392_1,16.391
CR1128,Synthetic construct,CASP RNA,TS392_2,17.508
CR1128,Synthetic construct,CASP RNA,TS392_3,19.536
CR1128,Synthetic construct,CASP RNA,TS392_4,20.866
CR1128,Synthetic construct,CASP RNA,TS392_5,55.868
CR1128,Synthetic construct,CASP RNA,TS416_1,43.247
CR1128,Synthetic construct,CASP RNA,TS416_2,53.812
CR1128,Synthetic construct,CASP RNA,TS416_3,56.043
CR1128,Synthetic construct,CASP RNA,TS416_4,35.32
CR1128,Synthetic construct,CASP RNA,TS416_5,36.862
CR1128,Synthetic construct,CASP RNA,TS434_1,41.366
CR1128,Synthetic construct,CASP RNA,TS434_2,40.474
CR1128,Synthetic construct,CASP RNA,TS434_3,43.086
CR1128,Synthetic construct,CASP RNA,TS434_4,41.355
CR1128,Synthetic construct,CASP RNA,TS434_5,50.039
CR1128,Synthetic construct,CASP RNA,TS439_1,43.822
CR1128,Synthetic construct,CASP RNA,TS439_2,40.67
CR1128,Synthetic construct,CASP RNA,TS439_3,34.766
CR1128,Synthetic construct,CASP RNA,TS439_4,43.247
CR1128,Synthetic construct,CASP RNA,TS439_5,40.67
CR1128,Synthetic construct,CASP RNA,TS470_1,34.766
CR1128,Synthetic construct,CASP RNA,TS470_2,34.792
CR1128,Synthetic construct,CASP RNA,TS470_3,34.717
CR1128,Synthetic construct,CASP RNA,TS470_4,34.677
CR1128,Synthetic construct,CASP RNA,TS470_5,34.858
CR1128,Synthetic construct,CASP RNA,TS489_1,34.766
CR1128,Synthetic construct,CASP RNA,TS489_2,34.792
CR1128,Synthetic construct,CASP RNA,TS489_3,34.717
CR1128,Synthetic construct,CASP RNA,TS489_4,34.677
CR1128,Synthetic construct,CASP RNA,TS489_5,34.858
CR1136,Aptamer,CASP RNA,TS029_1,6.312
CR1136,Aptamer,CASP RNA,TS029_2,4.803
CR1136,Aptamer,CASP RNA,TS029_3,3.446
CR1136,Aptamer,CASP RNA,TS029_4,4.604
CR1136,Aptamer,CASP RNA,TS029_5,3.674
CR1136,Aptamer,CASP RNA,TS035_1,18.931
CR1136,Aptamer,CASP RNA,TS035_2,19.943
CR1136,Aptamer,CASP RNA,TS035_3,19.395
CR1136,Aptamer,CASP RNA,TS035_4,6.523
CR1136,Aptamer,CASP RNA,TS035_5,9.425
CR1136,Aptamer,CASP RNA,TS054_1,23.33
CR1136,Aptamer,CASP RNA,TS054_2,24.944
CR1136,Aptamer,CASP RNA,TS054_3,22.458
CR1136,Aptamer,CASP RNA,TS054_4,21.64
CR1136,Aptamer,CASP RNA,TS054_5,29.465
CR1136,Aptamer,CASP RNA,TS076_1,17.961
CR1136,Aptamer,CASP RNA,TS076_2,18.76
CR1136,Aptamer,CASP RNA,TS076_3,19.392
CR1136,Aptamer,CASP RNA,TS076_4,18.285
CR1136,Aptamer,CASP RNA,TS076_5,20.637
CR1136,Aptamer,CASP RNA,TS081_1,79.776
CR1136,Aptamer,CASP RNA,TS081_2,81.143
CR1136,Aptamer,CASP RNA,TS081_3,77.149
CR1136,Aptamer,CASP RNA,TS081_4,80.759
CR1136,Aptamer,CASP RNA,TS081_5,68.624
CR1136,Aptamer,CASP RNA,TS097_1,4.696
CR1136,Aptamer,CASP RNA,TS097_2,4.696
CR1136,Aptamer,CASP RNA,TS097_3,4.696
CR1136,Aptamer,CASP RNA,TS097_4,4.696
CR1136,Aptamer,CASP RNA,TS097_5,4.696
CR1136,Aptamer,CASP RNA,TS110_1,20.235
CR1136,Aptamer,CASP RNA,TS110_2,18.93
CR1136,Aptamer,CASP RNA,TS110_3,19.595
CR1136,Aptamer,CASP RNA,TS110_4,19.434
CR1136,Aptamer,CASP RNA,TS110_5,18.192
CR1136,Aptamer,CASP RNA,TS119_1,34.992
CR1136,Aptamer,CASP RNA,TS119_2,31.177
CR1136,Aptamer,CASP RNA,TS119_3,28.913
CR1136,Aptamer,CASP RNA,TS119_4,37.127
CR1136,Aptamer,CASP RNA,TS119_5,23.968
CR1136,Aptamer,CASP RNA,TS125_1,20.637
CR1136,Aptamer,CASP RNA,TS125_2,22.657
CR1136,Aptamer,CASP RNA,TS125_3,18.269
CR1136,Aptamer,CASP RNA,TS125_4,18.823
CR1136,Aptamer,CASP RNA,TS125_5,17.39
CR1136,Aptamer,CASP RNA,TS128_1,52.506
CR1136,Aptamer,CASP RNA,TS128_2,45.975
CR1136,Aptamer,CASP RNA,TS128_3,46.497
CR1136,Aptamer,CASP RNA,TS128_4,45.84
CR1136,Aptamer,CASP RNA,TS128_5,45.453
CR1136,Aptamer,CASP RNA,TS131_1,2.798
CR1136,Aptamer,CASP RNA,TS131_2,2.855
CR1136,Aptamer,CASP RNA,TS131_3,2.848
