Target,Lab,Num,gGSP,lddt,gsp_filename,target_pdb,model_pdb,mode,case_id
CR1107,tsr02,6,7.364,0.015,CR1107_TSR02_6_solution_CR1107_TSR02_6_refined_C1'-gGSP.csv,CR1107_TSR02_6_solution.pdb,CR1107_TSR02_6_refined.pdb,refined_pair,CR1107
CR1107,tsr02,7,4.217,0.024,CR1107_TSR02_7_solution_CR1107_TSR02_7_refined_C1'-gGSP.csv,CR1107_TSR02_7_solution.pdb,CR1107_TSR02_7_refined.pdb,refined_pair,CR1107
CR1107,tsr02,8,9.637,0.053,CR1107_TSR02_8_solution_CR1107_TSR02_8_refined_C1'-gGSP.csv,CR1107_TSR02_8_solution.pdb,CR1107_TSR02_8_refined.pdb,refined_pair,CR1107
CR1107,tsr03,1,22.002,0.492,CR1107_TSR03_1_solution_CR1107_TSR03_1_refined_C1'-gGSP.csv,CR1107_TSR03_1_solution.pdb,CR1107_TSR03_1_refined.pdb,refined_pair,CR1107
CR1107,tsr03,2,21.002,0.477,CR1107_TSR03_2_solution_CR1107_TSR03_2_refined_C1'-gGSP.csv,CR1107_TSR03_2_solution.pdb,CR1107_TSR03_2_refined.pdb,refined_pair,CR1107
CR1107,tsr03,3,22.811,0.489,CR1107_TSR03_3_solution_CR1107_TSR03_3_refined_C1'-gGSP.csv,CR1107_TSR03_3_solution.pdb,CR1107_TSR03_3_refined.pdb,refined_pair,CR1107
CR1107,tsr03,4,21.024,0.472,CR1107_TSR03_4_solution_CR1107_TSR03_4_refined_C1'-gGSP.csv,CR1107_TSR03_4_solution.pdb,CR1107_TSR03_4_refined.pdb,refined_pair,CR1107
CR1107,tsr03,5,24.976,0.526,CR1107_TSR03_5_solution_CR1107_TSR03_5_refined_C1'-gGSP.csv,CR1107_TSR03_5_solution.pdb,CR1107_TSR03_5_refined.pdb,refined_pair,CR1107
CR1107,tsr04,1,24.881,0.169,CR1107_TSR04_1_solution_CR1107_TSR04_1_refined_C1'-gGSP.csv,CR1107_TSR04_1_solution.pdb,CR1107_TSR04_1_refined.pdb,refined_pair,CR1107
CR1107,tsr04,2,24.786,0.007,CR1107_TSR04_2_solution_CR1107_TSR04_2_refined_C1'-gGSP.csv,CR1107_TSR04_2_solution.pdb,CR1107_TSR04_2_refined.pdb,refined_pair,CR1107
CR1107,tsr04,3,62.997,0.32,CR1107_TSR04_3_solution_CR1107_TSR04_3_refined_C1'-gGSP.csv,CR1107_TSR04_3_solution.pdb,CR1107_TSR04_3_refined.pdb,refined_pair,CR1107
CR1107,tsr04,4,21.496,0.005,CR1107_TSR04_4_solution_CR1107_TSR04_4_refined_C1'-gGSP.csv,CR1107_TSR04_4_solution.pdb,CR1107_TSR04_4_refined.pdb,refined_pair,CR1107
CR1107,tsr04,5,19.994,0.041,CR1107_TSR04_5_solution_CR1107_TSR04_5_refined_C1'-gGSP.csv,CR1107_TSR04_5_solution.pdb,CR1107_TSR04_5_refined.pdb,refined_pair,CR1107
CR1107,tsr05,1,16.205,0.435,CR1107_TSR05_1_solution_CR1107_TSR05_1_refined_C1'-gGSP.csv,CR1107_TSR05_1_solution.pdb,CR1107_TSR05_1_refined.pdb,refined_pair,CR1107
CR1107,tsr05,2,16.735,0.425,CR1107_TSR05_2_solution_CR1107_TSR05_2_refined_C1'-gGSP.csv,CR1107_TSR05_2_solution.pdb,CR1107_TSR05_2_refined.pdb,refined_pair,CR1107
CR1107,tsr05,3,18.232,0.45,CR1107_TSR05_3_solution_CR1107_TSR05_3_refined_C1'-gGSP.csv,CR1107_TSR05_3_solution.pdb,CR1107_TSR05_3_refined.pdb,refined_pair,CR1107
CR1107,tsr05,4,12.524,0.412,CR1107_TSR05_4_solution_CR1107_TSR05_4_refined_C1'-gGSP.csv,CR1107_TSR05_4_solution.pdb,CR1107_TSR05_4_refined.pdb,refined_pair,CR1107
CR1107,tsr05,5,13.887,0.41,CR1107_TSR05_5_solution_CR1107_TSR05_5_refined_C1'-gGSP.csv,CR1107_TSR05_5_solution.pdb,CR1107_TSR05_5_refined.pdb,refined_pair,CR1107
CR1107,tsr05,6,14.141,0.42,CR1107_TSR05_6_solution_CR1107_TSR05_6_refined_C1'-gGSP.csv,CR1107_TSR05_6_solution.pdb,CR1107_TSR05_6_refined.pdb,refined_pair,CR1107
CR1107,tsr05,7,15.551,0.421,CR1107_TSR05_7_solution_CR1107_TSR05_7_refined_C1'-gGSP.csv,CR1107_TSR05_7_solution.pdb,CR1107_TSR05_7_refined.pdb,refined_pair,CR1107
CR1107,tsr06,1,34.964,0.039,CR1107_TSR06_1_solution_CR1107_TSR06_1_refined_C1'-gGSP.csv,CR1107_TSR06_1_solution.pdb,CR1107_TSR06_1_refined.pdb,refined_pair,CR1107
CR1107,tsr06,2,36.955,0.068,CR1107_TSR06_2_solution_CR1107_TSR06_2_refined_C1'-gGSP.csv,CR1107_TSR06_2_solution.pdb,CR1107_TSR06_2_refined.pdb,refined_pair,CR1107
CR1107,tsr06,3,34.847,0.093,CR1107_TSR06_3_solution_CR1107_TSR06_3_refined_C1'-gGSP.csv,CR1107_TSR06_3_solution.pdb,CR1107_TSR06_3_refined.pdb,refined_pair,CR1107
CR1107,tsr06,4,39.415,0.047,CR1107_TSR06_4_solution_CR1107_TSR06_4_refined_C1'-gGSP.csv,CR1107_TSR06_4_solution.pdb,CR1107_TSR06_4_refined.pdb,refined_pair,CR1107
CR1107,tsr06,5,44.78,0.006,CR1107_TSR06_5_solution_CR1107_TSR06_5_refined_C1'-gGSP.csv,CR1107_TSR06_5_solution.pdb,CR1107_TSR06_5_refined.pdb,refined_pair,CR1107
CR1107,tsr07,1,18.539,0.434,CR1107_TSR07_1_solution_CR1107_TSR07_1_refined_C1'-gGSP.csv,CR1107_TSR07_1_solution.pdb,CR1107_TSR07_1_refined.pdb,refined_pair,CR1107
CR1107,tsr07,2,15.328,0.423,CR1107_TSR07_2_solution_CR1107_TSR07_2_refined_C1'-gGSP.csv,CR1107_TSR07_2_solution.pdb,CR1107_TSR07_2_refined.pdb,refined_pair,CR1107
CR1107,tsr07,3,20.12,0.452,CR1107_TSR07_3_solution_CR1107_TSR07_3_refined_C1'-gGSP.csv,CR1107_TSR07_3_solution.pdb,CR1107_TSR07_3_refined.pdb,refined_pair,CR1107
CR1107,tsr07,4,19.43,0.449,CR1107_TSR07_4_solution_CR1107_TSR07_4_refined_C1'-gGSP.csv,CR1107_TSR07_4_solution.pdb,CR1107_TSR07_4_refined.pdb,refined_pair,CR1107
CR1107,tsr07,5,18.201,0.421,CR1107_TSR07_5_solution_CR1107_TSR07_5_refined_C1'-gGSP.csv,CR1107_TSR07_5_solution.pdb,CR1107_TSR07_5_refined.pdb,refined_pair,CR1107
CR1107,tsr08,1,20.924,0.528,CR1107_TSR08_1_solution_CR1107_TSR08_1_refined_C1'-gGSP.csv,CR1107_TSR08_1_solution.pdb,CR1107_TSR08_1_refined.pdb,refined_pair,CR1107
CR1107,tsr08,2,20.133,0.527,CR1107_TSR08_2_solution_CR1107_TSR08_2_refined_C1'-gGSP.csv,CR1107_TSR08_2_solution.pdb,CR1107_TSR08_2_refined.pdb,refined_pair,CR1107
CR1107,tsr08,3,27.131,0.515,CR1107_TSR08_3_solution_CR1107_TSR08_3_refined_C1'-gGSP.csv,CR1107_TSR08_3_solution.pdb,CR1107_TSR08_3_refined.pdb,refined_pair,CR1107
CR1107,tsr08,4,34.006,0.482,CR1107_TSR08_4_solution_CR1107_TSR08_4_refined_C1'-gGSP.csv,CR1107_TSR08_4_solution.pdb,CR1107_TSR08_4_refined.pdb,refined_pair,CR1107
CR1108,ts029,1,26.16,0.591,CR1108_TS029_1_solution_CR1108_TS029_1_refined_C1'-gGSP.csv,CR1108_TS029_1_solution.pdb,CR1108_TS029_1_refined.pdb,refined_pair,CR1108
CR1108,ts029,2,22.954,0.441,CR1108_TS029_2_solution_CR1108_TS029_2_refined_C1'-gGSP.csv,CR1108_TS029_2_solution.pdb,CR1108_TS029_2_refined.pdb,refined_pair,CR1108
CR1108,ts035,1,14.233,0.446,CR1108_TS035_1_solution_CR1108_TS035_1_refined_C1'-gGSP.csv,CR1108_TS035_1_solution.pdb,CR1108_TS035_1_refined.pdb,refined_pair,CR1108
CR1108,ts035,2,14.281,0.442,CR1108_TS035_2_solution_CR1108_TS035_2_refined_C1'-gGSP.csv,CR1108_TS035_2_solution.pdb,CR1108_TS035_2_refined.pdb,refined_pair,CR1108
CR1108,ts035,3,13.314,0.422,CR1108_TS035_3_solution_CR1108_TS035_3_refined_C1'-gGSP.csv,CR1108_TS035_3_solution.pdb,CR1108_TS035_3_refined.pdb,refined_pair,CR1108
CR1108,ts035,4,13.203,0.445,CR1108_TS035_4_solution_CR1108_TS035_4_refined_C1'-gGSP.csv,CR1108_TS035_4_solution.pdb,CR1108_TS035_4_refined.pdb,refined_pair,CR1108
CR1108,ts035,5,7.38,0.373,CR1108_TS035_5_solution_CR1108_TS035_5_refined_C1'-gGSP.csv,CR1108_TS035_5_solution.pdb,CR1108_TS035_5_refined.pdb,refined_pair,CR1108
CR1108,ts054,1,40.474,0.633,CR1108_TS054_1_solution_CR1108_TS054_1_refined_C1'-gGSP.csv,CR1108_TS054_1_solution.pdb,CR1108_TS054_1_refined.pdb,refined_pair,CR1108
CR1108,ts054,2,40.636,0.633,CR1108_TS054_2_solution_CR1108_TS054_2_refined_C1'-gGSP.csv,CR1108_TS054_2_solution.pdb,CR1108_TS054_2_refined.pdb,refined_pair,CR1108
CR1108,ts054,3,40.772,0.629,CR1108_TS054_3_solution_CR1108_TS054_3_refined_C1'-gGSP.csv,CR1108_TS054_3_solution.pdb,CR1108_TS054_3_refined.pdb,refined_pair,CR1108
CR1108,ts054,4,49.943,0.66,CR1108_TS054_4_solution_CR1108_TS054_4_refined_C1'-gGSP.csv,CR1108_TS054_4_solution.pdb,CR1108_TS054_4_refined.pdb,refined_pair,CR1108
CR1108,ts054,5,46.447,0.64,CR1108_TS054_5_solution_CR1108_TS054_5_refined_C1'-gGSP.csv,CR1108_TS054_5_solution.pdb,CR1108_TS054_5_refined.pdb,refined_pair,CR1108
CR1108,ts081,1,21.809,0.562,CR1108_TS081_1_solution_CR1108_TS081_1_refined_C1'-gGSP.csv,CR1108_TS081_1_solution.pdb,CR1108_TS081_1_refined.pdb,refined_pair,CR1108
CR1108,ts081,2,24.931,0.564,CR1108_TS081_2_solution_CR1108_TS081_2_refined_C1'-gGSP.csv,CR1108_TS081_2_solution.pdb,CR1108_TS081_2_refined.pdb,refined_pair,CR1108
CR1108,ts081,3,28.357,0.574,CR1108_TS081_3_solution_CR1108_TS081_3_refined_C1'-gGSP.csv,CR1108_TS081_3_solution.pdb,CR1108_TS081_3_refined.pdb,refined_pair,CR1108
CR1108,ts081,4,34.294,0.501,CR1108_TS081_4_solution_CR1108_TS081_4_refined_C1'-gGSP.csv,CR1108_TS081_4_solution.pdb,CR1108_TS081_4_refined.pdb,refined_pair,CR1108
CR1108,ts091,1,2.597,0.042,CR1108_TS091_1_solution_CR1108_TS091_1_refined_C1'-gGSP.csv,CR1108_TS091_1_solution.pdb,CR1108_TS091_1_refined.pdb,refined_pair,CR1108
CR1108,ts091,2,2.689,0.041,CR1108_TS091_2_solution_CR1108_TS091_2_refined_C1'-gGSP.csv,CR1108_TS091_2_solution.pdb,CR1108_TS091_2_refined.pdb,refined_pair,CR1108
CR1108,ts091,3,2.845,0.043,CR1108_TS091_3_solution_CR1108_TS091_3_refined_C1'-gGSP.csv,CR1108_TS091_3_solution.pdb,CR1108_TS091_3_refined.pdb,refined_pair,CR1108
CR1108,ts091,4,2.611,0.043,CR1108_TS091_4_solution_CR1108_TS091_4_refined_C1'-gGSP.csv,CR1108_TS091_4_solution.pdb,CR1108_TS091_4_refined.pdb,refined_pair,CR1108
CR1108,ts091,5,2.686,0.046,CR1108_TS091_5_solution_CR1108_TS091_5_refined_C1'-gGSP.csv,CR1108_TS091_5_solution.pdb,CR1108_TS091_5_refined.pdb,refined_pair,CR1108
CR1108,ts097,1,10.907,0.338,CR1108_TS097_1_solution_CR1108_TS097_1_refined_C1'-gGSP.csv,CR1108_TS097_1_solution.pdb,CR1108_TS097_1_refined.pdb,refined_pair,CR1108
CR1108,ts119,1,12.957,0.515,CR1108_TS119_1_solution_CR1108_TS119_1_refined_C1'-gGSP.csv,CR1108_TS119_1_solution.pdb,CR1108_TS119_1_refined.pdb,refined_pair,CR1108
CR1108,ts119,2,19.514,0.532,CR1108_TS119_2_solution_CR1108_TS119_2_refined_C1'-gGSP.csv,CR1108_TS119_2_solution.pdb,CR1108_TS119_2_refined.pdb,refined_pair,CR1108
CR1108,ts119,3,13.825,0.498,CR1108_TS119_3_solution_CR1108_TS119_3_refined_C1'-gGSP.csv,CR1108_TS119_3_solution.pdb,CR1108_TS119_3_refined.pdb,refined_pair,CR1108
CR1108,ts119,4,13.753,0.484,CR1108_TS119_4_solution_CR1108_TS119_4_refined_C1'-gGSP.csv,CR1108_TS119_4_solution.pdb,CR1108_TS119_4_refined.pdb,refined_pair,CR1108
CR1108,ts119,5,19.139,0.546,CR1108_TS119_5_solution_CR1108_TS119_5_refined_C1'-gGSP.csv,CR1108_TS119_5_solution.pdb,CR1108_TS119_5_refined.pdb,refined_pair,CR1108
CR1108,ts125,1,46.315,0.628,CR1108_TS125_1_solution_CR1108_TS125_1_refined_C1'-gGSP.csv,CR1108_TS125_1_solution.pdb,CR1108_TS125_1_refined.pdb,refined_pair,CR1108
CR1108,ts125,2,46.137,0.629,CR1108_TS125_2_solution_CR1108_TS125_2_refined_C1'-gGSP.csv,CR1108_TS125_2_solution.pdb,CR1108_TS125_2_refined.pdb,refined_pair,CR1108
CR1108,ts125,3,46.184,0.632,CR1108_TS125_3_solution_CR1108_TS125_3_refined_C1'-gGSP.csv,CR1108_TS125_3_solution.pdb,CR1108_TS125_3_refined.pdb,refined_pair,CR1108
CR1108,ts125,4,45.95,0.61,CR1108_TS125_4_solution_CR1108_TS125_4_refined_C1'-gGSP.csv,CR1108_TS125_4_solution.pdb,CR1108_TS125_4_refined.pdb,refined_pair,CR1108
CR1108,ts125,5,45.659,0.608,CR1108_TS125_5_solution_CR1108_TS125_5_refined_C1'-gGSP.csv,CR1108_TS125_5_solution.pdb,CR1108_TS125_5_refined.pdb,refined_pair,CR1108
CR1108,ts128,1,26.179,0.197,CR1108_TS128_1_solution_CR1108_TS128_1_refined_C1'-gGSP.csv,CR1108_TS128_1_solution.pdb,CR1108_TS128_1_refined.pdb,refined_pair,CR1108
CR1108,ts128,2,25.699,0.011,CR1108_TS128_2_solution_CR1108_TS128_2_refined_C1'-gGSP.csv,CR1108_TS128_2_solution.pdb,CR1108_TS128_2_refined.pdb,refined_pair,CR1108
CR1108,ts128,3,70.76,0.369,CR1108_TS128_3_solution_CR1108_TS128_3_refined_C1'-gGSP.csv,CR1108_TS128_3_solution.pdb,CR1108_TS128_3_refined.pdb,refined_pair,CR1108
CR1108,ts128,4,21.172,0.012,CR1108_TS128_4_solution_CR1108_TS128_4_refined_C1'-gGSP.csv,CR1108_TS128_4_solution.pdb,CR1108_TS128_4_refined.pdb,refined_pair,CR1108
CR1108,ts128,5,18.79,0.055,CR1108_TS128_5_solution_CR1108_TS128_5_refined_C1'-gGSP.csv,CR1108_TS128_5_solution.pdb,CR1108_TS128_5_refined.pdb,refined_pair,CR1108
CR1108,ts131,1,4.379,0.075,CR1108_TS131_1_solution_CR1108_TS131_1_refined_C1'-gGSP.csv,CR1108_TS131_1_solution.pdb,CR1108_TS131_1_refined.pdb,refined_pair,CR1108
CR1108,ts131,2,4.122,0.102,CR1108_TS131_2_solution_CR1108_TS131_2_refined_C1'-gGSP.csv,CR1108_TS131_2_solution.pdb,CR1108_TS131_2_refined.pdb,refined_pair,CR1108
CR1108,ts131,3,4.672,0.109,CR1108_TS131_3_solution_CR1108_TS131_3_refined_C1'-gGSP.csv,CR1108_TS131_3_solution.pdb,CR1108_TS131_3_refined.pdb,refined_pair,CR1108
CR1108,ts131,4,4.348,0.077,CR1108_TS131_4_solution_CR1108_TS131_4_refined_C1'-gGSP.csv,CR1108_TS131_4_solution.pdb,CR1108_TS131_4_refined.pdb,refined_pair,CR1108
CR1108,ts131,5,4.387,0.113,CR1108_TS131_5_solution_CR1108_TS131_5_refined_C1'-gGSP.csv,CR1108_TS131_5_solution.pdb,CR1108_TS131_5_refined.pdb,refined_pair,CR1108
CR1108,ts147,1,18.151,0.53,CR1108_TS147_1_solution_CR1108_TS147_1_refined_C1'-gGSP.csv,CR1108_TS147_1_solution.pdb,CR1108_TS147_1_refined.pdb,refined_pair,CR1108
CR1108,ts147,2,16.83,0.549,CR1108_TS147_2_solution_CR1108_TS147_2_refined_C1'-gGSP.csv,CR1108_TS147_2_solution.pdb,CR1108_TS147_2_refined.pdb,refined_pair,CR1108
CR1108,ts147,3,17.752,0.554,CR1108_TS147_3_solution_CR1108_TS147_3_refined_C1'-gGSP.csv,CR1108_TS147_3_solution.pdb,CR1108_TS147_3_refined.pdb,refined_pair,CR1108
CR1108,ts147,4,16.562,0.542,CR1108_TS147_4_solution_CR1108_TS147_4_refined_C1'-gGSP.csv,CR1108_TS147_4_solution.pdb,CR1108_TS147_4_refined.pdb,refined_pair,CR1108
CR1108,ts147,5,17.243,0.551,CR1108_TS147_5_solution_CR1108_TS147_5_refined_C1'-gGSP.csv,CR1108_TS147_5_solution.pdb,CR1108_TS147_5_refined.pdb,refined_pair,CR1108
CR1108,ts163,1,35.444,0.378,CR1108_TS163_1_solution_CR1108_TS163_1_refined_C1'-gGSP.csv,CR1108_TS163_1_solution.pdb,CR1108_TS163_1_refined.pdb,refined_pair,CR1108
CR1108,ts227,1,18.746,0.543,CR1108_TS227_1_solution_CR1108_TS227_1_refined_C1'-gGSP.csv,CR1108_TS227_1_solution.pdb,CR1108_TS227_1_refined.pdb,refined_pair,CR1108
CR1108,ts227,2,13.934,0.525,CR1108_TS227_2_solution_CR1108_TS227_2_refined_C1'-gGSP.csv,CR1108_TS227_2_solution.pdb,CR1108_TS227_2_refined.pdb,refined_pair,CR1108
CR1108,ts227,3,16.81,0.555,CR1108_TS227_3_solution_CR1108_TS227_3_refined_C1'-gGSP.csv,CR1108_TS227_3_solution.pdb,CR1108_TS227_3_refined.pdb,refined_pair,CR1108
CR1108,ts227,4,16.755,0.544,CR1108_TS227_4_solution_CR1108_TS227_4_refined_C1'-gGSP.csv,CR1108_TS227_4_solution.pdb,CR1108_TS227_4_refined.pdb,refined_pair,CR1108
CR1108,ts227,5,17.74,0.538,CR1108_TS227_5_solution_CR1108_TS227_5_refined_C1'-gGSP.csv,CR1108_TS227_5_solution.pdb,CR1108_TS227_5_refined.pdb,refined_pair,CR1108
CR1108,ts229,1,34.079,0.402,CR1108_TS229_1_solution_CR1108_TS229_1_refined_C1'-gGSP.csv,CR1108_TS229_1_solution.pdb,CR1108_TS229_1_refined.pdb,refined_pair,CR1108
CR1108,ts229,2,34.079,0.402,CR1108_TS229_2_solution_CR1108_TS229_2_refined_C1'-gGSP.csv,CR1108_TS229_2_solution.pdb,CR1108_TS229_2_refined.pdb,refined_pair,CR1108
CR1108,ts229,3,34.079,0.402,CR1108_TS229_3_solution_CR1108_TS229_3_refined_C1'-gGSP.csv,CR1108_TS229_3_solution.pdb,CR1108_TS229_3_refined.pdb,refined_pair,CR1108
CR1108,ts229,4,34.079,0.402,CR1108_TS229_4_solution_CR1108_TS229_4_refined_C1'-gGSP.csv,CR1108_TS229_4_solution.pdb,CR1108_TS229_4_refined.pdb,refined_pair,CR1108
CR1108,ts229,5,34.079,0.402,CR1108_TS229_5_solution_CR1108_TS229_5_refined_C1'-gGSP.csv,CR1108_TS229_5_solution.pdb,CR1108_TS229_5_refined.pdb,refined_pair,CR1108
CR1108,ts232,1,79.663,0.738,CR1108_TS232_1_solution_CR1108_TS232_1_refined_C1'-gGSP.csv,CR1108_TS232_1_solution.pdb,CR1108_TS232_1_refined.pdb,refined_pair,CR1108
CR1108,ts232,2,96.314,0.756,CR1108_TS232_2_solution_CR1108_TS232_2_refined_C1'-gGSP.csv,CR1108_TS232_2_solution.pdb,CR1108_TS232_2_refined.pdb,refined_pair,CR1108
CR1108,ts232,3,65.251,0.755,CR1108_TS232_3_solution_CR1108_TS232_3_refined_C1'-gGSP.csv,CR1108_TS232_3_solution.pdb,CR1108_TS232_3_refined.pdb,refined_pair,CR1108
CR1108,ts232,4,97.224,0.749,CR1108_TS232_4_solution_CR1108_TS232_4_refined_C1'-gGSP.csv,CR1108_TS232_4_solution.pdb,CR1108_TS232_4_refined.pdb,refined_pair,CR1108
CR1108,ts232,5,89.299,0.747,CR1108_TS232_5_solution_CR1108_TS232_5_refined_C1'-gGSP.csv,CR1108_TS232_5_solution.pdb,CR1108_TS232_5_refined.pdb,refined_pair,CR1108
CR1108,ts235,1,8.495,0.449,CR1108_TS235_1_solution_CR1108_TS235_1_refined_C1'-gGSP.csv,CR1108_TS235_1_solution.pdb,CR1108_TS235_1_refined.pdb,refined_pair,CR1108
CR1108,ts235,2,8.363,0.409,CR1108_TS235_2_solution_CR1108_TS235_2_refined_C1'-gGSP.csv,CR1108_TS235_2_solution.pdb,CR1108_TS235_2_refined.pdb,refined_pair,CR1108
CR1108,ts235,3,14.965,0.467,CR1108_TS235_3_solution_CR1108_TS235_3_refined_C1'-gGSP.csv,CR1108_TS235_3_solution.pdb,CR1108_TS235_3_refined.pdb,refined_pair,CR1108
CR1108,ts235,4,12.421,0.429,CR1108_TS235_4_solution_CR1108_TS235_4_refined_C1'-gGSP.csv,CR1108_TS235_4_solution.pdb,CR1108_TS235_4_refined.pdb,refined_pair,CR1108
CR1108,ts235,5,13.711,0.464,CR1108_TS235_5_solution_CR1108_TS235_5_refined_C1'-gGSP.csv,CR1108_TS235_5_solution.pdb,CR1108_TS235_5_refined.pdb,refined_pair,CR1108
CR1108,ts238,1,51.238,0.112,CR1108_TS238_1_solution_CR1108_TS238_1_refined_C1'-gGSP.csv,CR1108_TS238_1_solution.pdb,CR1108_TS238_1_refined.pdb,refined_pair,CR1108
CR1108,ts245,1,8.855,0.36,CR1108_TS245_1_solution_CR1108_TS245_1_refined_C1'-gGSP.csv,CR1108_TS245_1_solution.pdb,CR1108_TS245_1_refined.pdb,refined_pair,CR1108
CR1108,ts248,1,7.83,0.403,CR1108_TS248_1_solution_CR1108_TS248_1_refined_C1'-gGSP.csv,CR1108_TS248_1_solution.pdb,CR1108_TS248_1_refined.pdb,refined_pair,CR1108
CR1108,ts248,2,7.69,0.407,CR1108_TS248_2_solution_CR1108_TS248_2_refined_C1'-gGSP.csv,CR1108_TS248_2_solution.pdb,CR1108_TS248_2_refined.pdb,refined_pair,CR1108
CR1108,ts248,3,8.179,0.416,CR1108_TS248_3_solution_CR1108_TS248_3_refined_C1'-gGSP.csv,CR1108_TS248_3_solution.pdb,CR1108_TS248_3_refined.pdb,refined_pair,CR1108
CR1108,ts248,4,7.623,0.415,CR1108_TS248_4_solution_CR1108_TS248_4_refined_C1'-gGSP.csv,CR1108_TS248_4_solution.pdb,CR1108_TS248_4_refined.pdb,refined_pair,CR1108
CR1108,ts248,5,16.755,0.438,CR1108_TS248_5_solution_CR1108_TS248_5_refined_C1'-gGSP.csv,CR1108_TS248_5_solution.pdb,CR1108_TS248_5_refined.pdb,refined_pair,CR1108
CR1108,ts285,1,14.049,0.452,CR1108_TS285_1_solution_CR1108_TS285_1_refined_C1'-gGSP.csv,CR1108_TS285_1_solution.pdb,CR1108_TS285_1_refined.pdb,refined_pair,CR1108
CR1108,ts285,2,12.477,0.442,CR1108_TS285_2_solution_CR1108_TS285_2_refined_C1'-gGSP.csv,CR1108_TS285_2_solution.pdb,CR1108_TS285_2_refined.pdb,refined_pair,CR1108
CR1108,ts285,3,14.923,0.437,CR1108_TS285_3_solution_CR1108_TS285_3_refined_C1'-gGSP.csv,CR1108_TS285_3_solution.pdb,CR1108_TS285_3_refined.pdb,refined_pair,CR1108
CR1108,ts285,4,13.275,0.432,CR1108_TS285_4_solution_CR1108_TS285_4_refined_C1'-gGSP.csv,CR1108_TS285_4_solution.pdb,CR1108_TS285_4_refined.pdb,refined_pair,CR1108
CR1108,ts285,5,13.041,0.425,CR1108_TS285_5_solution_CR1108_TS285_5_refined_C1'-gGSP.csv,CR1108_TS285_5_solution.pdb,CR1108_TS285_5_refined.pdb,refined_pair,CR1108
CR1108,ts287,1,60.543,0.716,CR1108_TS287_1_solution_CR1108_TS287_1_refined_C1'-gGSP.csv,CR1108_TS287_1_solution.pdb,CR1108_TS287_1_refined.pdb,refined_pair,CR1108
CR1108,ts287,2,60.638,0.709,CR1108_TS287_2_solution_CR1108_TS287_2_refined_C1'-gGSP.csv,CR1108_TS287_2_solution.pdb,CR1108_TS287_2_refined.pdb,refined_pair,CR1108
CR1108,ts287,3,25.928,0.556,CR1108_TS287_3_solution_CR1108_TS287_3_refined_C1'-gGSP.csv,CR1108_TS287_3_solution.pdb,CR1108_TS287_3_refined.pdb,refined_pair,CR1108
CR1108,ts287,4,60.825,0.687,CR1108_TS287_4_solution_CR1108_TS287_4_refined_C1'-gGSP.csv,CR1108_TS287_4_solution.pdb,CR1108_TS287_4_refined.pdb,refined_pair,CR1108
CR1108,ts287,5,27.204,0.558,CR1108_TS287_5_solution_CR1108_TS287_5_refined_C1'-gGSP.csv,CR1108_TS287_5_solution.pdb,CR1108_TS287_5_refined.pdb,refined_pair,CR1108
CR1108,ts385,1,7.445,0.387,CR1108_TS385_1_solution_CR1108_TS385_1_refined_C1'-gGSP.csv,CR1108_TS385_1_solution.pdb,CR1108_TS385_1_refined.pdb,refined_pair,CR1108
CR1108,ts385,2,8.86,0.371,CR1108_TS385_2_solution_CR1108_TS385_2_refined_C1'-gGSP.csv,CR1108_TS385_2_solution.pdb,CR1108_TS385_2_refined.pdb,refined_pair,CR1108
CR1108,ts385,3,7.531,0.358,CR1108_TS385_3_solution_CR1108_TS385_3_refined_C1'-gGSP.csv,CR1108_TS385_3_solution.pdb,CR1108_TS385_3_refined.pdb,refined_pair,CR1108
CR1108,ts385,4,10.48,0.427,CR1108_TS385_4_solution_CR1108_TS385_4_refined_C1'-gGSP.csv,CR1108_TS385_4_solution.pdb,CR1108_TS385_4_refined.pdb,refined_pair,CR1108
CR1108,ts385,5,6.797,0.345,CR1108_TS385_5_solution_CR1108_TS385_5_refined_C1'-gGSP.csv,CR1108_TS385_5_solution.pdb,CR1108_TS385_5_refined.pdb,refined_pair,CR1108
CR1108,ts416,1,72.366,0.643,CR1108_TS416_1_solution_CR1108_TS416_1_refined_C1'-gGSP.csv,CR1108_TS416_1_solution.pdb,CR1108_TS416_1_refined.pdb,refined_pair,CR1108
CR1108,ts416,2,82.198,0.589,CR1108_TS416_2_solution_CR1108_TS416_2_refined_C1'-gGSP.csv,CR1108_TS416_2_solution.pdb,CR1108_TS416_2_refined.pdb,refined_pair,CR1108
CR1108,ts416,3,85.217,0.651,CR1108_TS416_3_solution_CR1108_TS416_3_refined_C1'-gGSP.csv,CR1108_TS416_3_solution.pdb,CR1108_TS416_3_refined.pdb,refined_pair,CR1108
CR1108,ts416,4,91.994,0.691,CR1108_TS416_4_solution_CR1108_TS416_4_refined_C1'-gGSP.csv,CR1108_TS416_4_solution.pdb,CR1108_TS416_4_refined.pdb,refined_pair,CR1108
CR1108,ts416,5,46.865,0.611,CR1108_TS416_5_solution_CR1108_TS416_5_refined_C1'-gGSP.csv,CR1108_TS416_5_solution.pdb,CR1108_TS416_5_refined.pdb,refined_pair,CR1108
CR1108,ts434,1,13.105,0.526,CR1108_TS434_1_solution_CR1108_TS434_1_refined_C1'-gGSP.csv,CR1108_TS434_1_solution.pdb,CR1108_TS434_1_refined.pdb,refined_pair,CR1108
